ID	text	acronyms	long-forms	acronyms-text	long-forms-text
658	"Alt dette er vigtigt. I vores betænkning har vi især peget på vigtigheden af at bekæmpe fattigdom inden for EU og snarest muligt finde indikatorer, så vi kommer videre inden for dette område. 
"	[[108, 110]]	[]	['EU']	[]
659	"Det drejer sig om bestemmelser vedrørende arbejdskraftens bevægelighed, tjenesteydelser, løbende betaling og kapitalbevægelser. Det drejer sig om et tilsagn fra FYROM om en tilnærmelse af dens lovgivning til fællesskabslovgivningen, specielt inden for centrale områder af det indre marked, og det drejer sig om bestemmelser vedrørende et samarbejde med FYROM på en lang række områder, herunder retlige og indre anliggender. 
"	[[161, 166], [353, 358]]	[]	['FYROM', 'FYROM']	[]
660	øget støtte fra Den Europæiske Investeringsbank og Den Europæiske Investeringsfond samt øget finansiel støtte til tekniske aktiviteter i relation til projektudvikling og -gennemførelse, forenkling af reglerne for udgifters støtteberettigelse, øget forfinansiering fra Den Europæiske Regionaludviklingsfond (EFRU) og Den Europæiske Socialfond (ESF). Det samlede supplerende forskud gennem denne foranstaltning vil udgøre 6,25 mia. EUR.	[[343, 346], [307, 311], [425, 429], [430, 433]]	[[320, 341], [272, 305]]	['ESF', 'EFRU', 'mia.', 'EUR']	['Europæiske Socialfond', 'Europæiske Regionaludviklingsfond']
661	Vi skal have forbedret vores instrumenter.  Jeg er enig i det, medlemmet sagde om Den Europæiske Socialfond (ESF). 	[[109, 112]]	[[86, 107]]	['ESF']	['Europæiske Socialfond']
662	Den integrerede havpolitik omfatter ikke overvågning af grænserne til internationalt territorialfarvand, ulovligt fiskeri eller krydsning af disse grænser.  Jeg håber, at dette aspekt vil blive overvejet seriøst i forbindelse med de ressourcer, der øremærkes til gennemførelse af denne politik, og at disse ressourcer vil bidrage til at styrke kontrollen takket være moderne overvågningssystemer som f.eks. Global Miljø- og Sikkerhedsovervågningstjenester (GMES). 	[[457, 461], [400, 406]]	[[407, 455]]	['GMES', 'f.eks.']	['Global Miljø- og Sikkerhedsovervågningstjenester']
663	"Gennem den Europæiske Udviklings- og Garantifond for Landbruget, EUGFL, skal denne fællesskabsstøtteramme hjælpe med til at vende tendensen til den ørkendannelse af landdistrikterne, som De meget berettiget nævner i Deres spørgsmål. På den anden side bidrager Den Europæiske Fond for Regionaludvikling, EFRU, også inden for sit aktionsfelt til fremme af den økonomiske og sociale samhørighed gennem afhjælpning af de vigtigste regionale ubalancer og gennem deltagelse i landdistrikternes udvikling og omstilling. 
"	[[65, 70], [303, 307]]	[[11, 63], [264, 301]]	['EUGFL', 'EFRU']	['Europæiske Udviklings- og Garantifond for Landbruget', 'Europæiske Fond for Regionaludvikling']
664	"Heller ikke her har Kommissionen svaret på, ud fra hvilken definition den ønsker at handle, eller om den ønsker at bilægge forventede konflikter ved, at den presser sin juridiske definition ned over andre. Et af de mest prekære punkter er den offentlige interesse - fører gennemførelsen og anvendelsen af WIPO til privatisering af uddannelser? 
"	[[305, 309]]	[]	['WIPO']	[]
665	"I denne forbindelse vil de fransktalende sige ""coup de chapeau"", jeg tager hatten af for EU. EU fortjener faktisk denne hæder, men inden for landene er forskellene mellem fattige og velhavende områder stadig for store. 
"	[[89, 91], [93, 95]]	[]	['EU', 'EU']	[]
666	"Da spørgeren ikke er til stede, bortfalder spørgsmål nr. 7.Spørgsmål nr. 8 af (H-0796/99):Om: Det nye INTERREG-initiativ I bilag 2, punkt 1, i Kommissionens udkast til meddelelse om Interreg med titlen ""Fremme af udviklingen i byområder, landdistrikter og kystområder"" blåstempler Kommissionen fornyelse og udvikling af historiske bycentre, der anvender en fælles grænseoverskridende strategi. 
"	[[53, 56], [69, 72], [102, 110]]	[]	['nr.', 'nr.', 'INTERREG']	[]
667	Flertallet i Parlamentet søger at konsolidere en vej og en politik, som går hen over hovedet på de nationale suverænitetsorganer og befolkningens suverænitet, idet EU præsenteres, som om det har den legitimitet, som det kun er medlemsstaterne og deres befolkninger, der har, uanset hvad det koster dem.  De søger at legitimere EU i multilaterale organisationer - Den Nordatlantiske Traktats Organisation (NATO), Den Internationale Valutafond (IMF), Organisationen for Sikkerhed og Samarbejde i Europa (OSCE) og Verdensbanken - samt at erstatte stater med regionale integrationsorganisationer, f.eks. i FN's Generalforsamling, hvor hvert land og dets befolkning stadig har samme vægt, uanset størrelse. 	[[405, 409], [164, 166], [327, 329], [443, 446], [502, 506], [593, 599], [602, 604]]	[[367, 403], [416, 441], [449, 500]]	['NATO', 'EU', 'EU', 'IMF', 'OSCE', 'f.eks.', 'FN']	['Nordatlantiske Traktats Organisation', 'Internationale Valutafond', 'Organisationen for Sikkerhed og Samarbejde i Europa']
668	Selv om Lissabonstrategien og Europa 2020-strategien lægger større vægt på socialpolitik end nogensinde før, prioriteres konkurrencespørgsmål og økonomiske faktorer fortsat højere end sociale spørgsmål.  Det er vigtigt, at vi forsvarer vores arbejdsstandarder, der er forankret i de otte konventioner fra Den Internationale Arbejdsorganisation (ILO), der fokuserer på foreningsfrihed og retten til kollektive forhandlinger, afskaffelse af tvangsarbejde, afskaffelse af forskelsbehandling med hensyn til beskæftigelse og erhverv og afskaffelse af børnearbejde. 	[[345, 348]]	[[309, 343]]	['ILO']	['Internationale Arbejdsorganisation']
669	"Til kommissæren vil jeg blot sige, at jeg håber, det vil lykkes at komme igennem med hans forslag i Kommissionen og medlemsstaterne, og jeg vil også bede kommissæren om at give nogle konkrete eksempler på sektorinteresser, der blokerer ikke blot i Kommissionen, men også i medlemsstaterne. I øvrigt vil jeg gerne sige, at jeg tror, det mest effektive ville være, at Parlamentet krævede at få et oplæg fra henholdsvis udviklingsrådet og udviklingskommissæren, så havde vi måske et udgangspunkt, vi kunne diskutere på, i stedet for at kræve et oplæg fra alle regeringerne og fra hele Kommissionen, det kommer der næppe noget godt ud af. 
"	[]	[]	[]	[]
670	På den anden side kan man måske sige, at det ville være bedre at trække spillet ud, og i dette tilfælde vil jeg virkelig appellere til dem, for jo længere tid, der går, desto mere smertefuld og mere omkostningsfuld vil omstruktureringen blive.  Den vil navnlig blive mere omkostningsfuld for skatteyderne, fordi jo længere tid, der går, desto større en byrde vil den græske offentlige gæld blive for offentlige eller halvoffentlige enheder - jeg tænker på Den Europæiske Centralbank, jeg tænker på den europæiske finansielle stabilitetsfacilitet (EFSF) - og det er i stigende grad skatteyderen, der vil blive bedt om at betale. 	[[547, 551]]	[[502, 545]]	['EFSF']	['europæiske finansielle stabilitetsfacilitet']
671	- Hr. formand, FN er den internationale organisation, som har de bedste forudsætninger for at skabe en varig løsning på konflikterne i Darfur.  Det er vigtigt, at EU's aktioner sker som led i FN-samarbejdet, og at de indsatsområder, EU vedtager, gennemføres i samarbejde med institutioner, som har stor erfaring og legitimitet, f.eks. WHO eller FN's Verdensfødevareprogram (WFP). 	[[374, 377], [2, 5], [15, 17], [163, 165], [192, 194], [233, 235], [335, 338], [345, 347]]	[[345, 372]]	['WFP', 'Hr.', 'FN', 'EU', 'FN', 'EU', 'WHO', 'FN']	"[""FN's Verdensfødevareprogram""]"
672	Kommissionen har til dato kun vurderet MIF'er i Visa- og MasterCardsystemer.  Efter den nye ramme, der er fastlagt i forordning (EF) nr. 1/2003, er det parternes ansvar at vurdere lovligheden af deres praksis i henhold til de europæiske konkurrenceregler. 	[[129, 131], [39, 42]]	[]	['EF', 'MIF']	[]
673	"De Grønne havde i mange år sagt, at der skulle gøres noget ved BSE-spørgsmålet. Hvis man havde grebet tidligere ind, ville man have sparet en masse landmænd og EU for en enorm mængde penge. 
"	[[63, 66], [160, 162]]	[]	['BSE', 'EU']	[]
674	"Det er sagt på en anden måde kapitalisme.  Betænkningens formål er underskrivelsen af en frihandelsaftale (FTA), dvs. Ukraines integration ""i EU's indre marked"" ved ""Ukraines gradvise indførelse af Fællesskabets acquis"". "	[[107, 110], [142, 144]]	[[89, 105]]	['FTA', 'EU']	['frihandelsaftale']
675	Jeg stemte for Maria Petres betænkning om sikring af fødevarekvalitet.  Jeg vil imidlertid gerne give udtryk for min bekymring over, at den gennemsnitlige forbruger ikke kender forskellen på beskyttede oprindelsesbetegnelser (BOB'er) og beskyttede geografiske betegnelser (BGB'er). 	[[226, 229], [273, 276]]	[[191, 224], [237, 271]]	['BOB', 'BGB']	['beskyttede oprindelsesbetegnelser', 'beskyttede geografiske betegnelser']
676	 Fru formand, mine damer og herrer! Jeg stemte for forslaget til Rådets forordning om EF-rammebestemmelser for en europæisk forskningsinfrastruktur (ERI), fordi medlemsstaterne efter min mening skal vedtage en koordineret tilgang til udviklingen af en fælles politik på forskningsområdet, idet den nuværende nationale og internationale lovgivningsmæssige ramme er utilstrækkelig til at opfylde EU's ambitiøse mål for denne sektor. 	[[149, 152], [86, 88], [394, 396]]	[[114, 147]]	['ERI', 'EF', 'EU']	['europæisk forskningsinfrastruktur']
677	"Jeg har derfor til hensigt at ændre i retningslinjerne for at indsætte en specifik prioritet, nemlig ""Integreret Samarbejde mellem Kystregioner og Øregioner"", i den transnationale del B, for på passende vis, synes jeg, at dække de forskellige samarbejdsmuligheder mellem disse regioner. Dette er et første forslag, til hvilket føjer sig et andet, som vi allerede nu har forelagt medlemsstaterne, nemlig en større økonomisk fleksibilitet mellem del A og del B. Takket være især det første af disse to forslag kan jeg sige, at Kommissionen er villig til at undersøge forholdene i de italienske regioner og i regioner i tredjelande omkring Adriaterhavet for at fremme det mest hensigtsmæssige samarbejde inden for Interreg, også ved brugen af andre instrumenter, når disse bliver tilgængelige. 
"	[]	[]	[]	[]
678	"Bygninger er imidlertid udelukket fra initiativet. På baggrund af den kendsgerning, at mange huse i landdistrikter er af historisk interesse, herunder en række mindre huse, og - af forskellige årsager - i lyset af nødvendigheden af at fastholde befolkningen i landdistrikterne og tiltrække tilflyttere til disse områder bedes Rådet oplyse følgende: Mener Rådet ikke, at økonomisk støtte inden for rammerne af INTERREG til husprojekter ville fremme sådanne målsætninger? 
"	[[409, 417]]	[]	['INTERREG']	[]
679	Som et resultat af ØMU'en og naturligvis neoliberal globalisering er generel snarere end sporadisk vækst på ingen måde sikker, fordi de anvendte mekanismer udelukkende dikteres af uelastiske markedskræfter.  Selv om det begrænser inflationen, som jo påstås at være den højeste prioritet for Den Europæiske Centralbank (ECB), vil væksten ligge på 3,6 % i år. 	[[319, 322], [19, 22]]	[[295, 317]]	['ECB', 'ØMU']	['Europæiske Centralbank']
680	Jeg stemte for hr. Langes betænkning, fordi EU parallelt med Europa 2020-strategien skal arbejde for levende udvikling og bedre udnyttelse af ressourcer med henblik på at skabe innovation.  I betænkningen om industripolitik i en globaliseret verden anføres netop disse målsætninger: industriel innovation og forenkling af den eksisterende lovgivning med udgangspunkt i borgernes interesser og rollen for de små og mellemstore virksomheder (SMV'er) - den europæiske økonomis hjerte. 	[[15, 18], [44, 46], [440, 443]]	[[407, 438]]	['hr.', 'EU', 'SMV']	['små og mellemstore virksomheder']
681	"Det Europæiske Liberale og Demokratiske Partis Gruppe har taget stilling til Unionens interne differentiering i en erklæring, som blev godkendt sidste marts, og hvori man foreslog Europa et system af koncentriske cirkler, ""løgmodellen"". I resolutionen fra den kommende regeringskonference bør Parlamentet for alvor fordybe sig i spørgsmålet om differentiering og fleksibilitet. 
"	[]	[]	[]	[]
682	Jeg stemte for denne betænkning og vil gerne fremhæve Parlamentets opfordring til Kommissionen om at udarbejde en klar definition af de investeringer, der skal beskyttes, herunder både FDI'er og porteføljeinvesteringer, idet det fastlægges, at spekulative investeringer som defineret af Kommissionen ikke skal beskyttes.  Jeg stemte for den udmærkede betænkning, som min kollega og ven, hr. Arik, har udarbejdet om EU's politik for direkte udenlandske investeringer (FDI). 	[[467, 470], [185, 188], [387, 390], [415, 417]]	[[432, 465]]	['FDI', 'FDI', 'hr.', 'EU']	['direkte udenlandske investeringer']
683	"Det gælder dog om at sørge for, at det netop i små medlemslande ikke fører til, at bykvarterer i storbyer igen får glæde af støtten. Dér ville Urban II blot være en dråbe i havet, give et tvivlsomt resultat og fordufte. 
"	[]	[]	[]	[]
684	"Derfor stemmer vi for dette beslutningsforslag på trods af dets hykleriske henvisninger til en ""europæisk demokratisk model"", der mere ligner en fæstning, der forfølger, udviser og fængsler de illegale indvandrere, når den da ikke lige er ude efter de unge. Jeg har netop stemt imod beslutningsforslaget om situationen i Østrig med henblik på en mulig regeringsdannelse mellem ÖVP og FPÖ. 
"	[[377, 380], [384, 387]]	[]	['ÖVP', 'FPÖ']	[]
685	"Det kan ikke lade sig gøre, og det er endda også naturstridigt. Vedtagelsen af denne betænkning vil få alvorlige konsekvenser for landbrugserhvervet i EU, såfremt koncentrationen af f.eks. fosfor og kvælstof ikke må overskride baggrundsværdierne for disse stoffer i vandmiljøet, og såfremt man vil fastsætte en grænseværdi på 0 for pesticider i vandmiljøet. 
"	[[151, 153]]	[]	['EU']	[]
686	Hvad struktur angår, vil jeg gerne bede Kommissionen undersøge, om vi, på baggrund af at mange lande i øjeblikket er i krise på grund af den økonomiske situation, bør fokusere mere på investeringer i Samhørighedsfonden og Regionalfonden og mindre på forbruget af EU-finansiering.  Selv en forøgelse af fondene til 1,27 % af bruttonationalproduktet (BNP) ville være fornuftigt for at opnå mere på investeringsområdet. 	[[349, 352], [263, 265]]	[[324, 347]]	['BNP', 'EU']	['bruttonationalproduktet']
687	"Den dato, der er fastlagt for iværksættelsen af næste fase, nemlig den 1. januar 2003, er stadig Kommissionens målsætning. I forslaget vil der blive taget højde for de foretagne undersøgelser, og navnlig for nødvendigheden af at sikre posttjenesternes universelle karakter, udviklingen af effektiv forbrugerbeskyttelse, indførelsen af et gunstigt klima for nye arbejdspladser og løsningen på konkurrencespørgsmålene. 
"	[]	[]	[]	[]
688	Vi betragter beslutningens indhold som positivt, eftersom det går i retning af en forsigtig og ansvarlig brug af antimikrobielle stoffer.  Antimikrobiel resistens (AMR) er et spørgsmål om dyresundhed for den europæiske husdyrsektor, der omfatter produktionen af mejerivarer, oksekød, kød fra svin og fjerkræ, æg samt mælk og kød fra får og geder. 	[[164, 167]]	[[139, 162]]	['AMR']	['Antimikrobiel resistens']
689	Betænkningen omhandler ændring af artikel 11 og 13 i forordning nr. 2371/2002, som er det vigtigste instrument til revision af den fælles fiskeripolitik af 2002.  Et af problemerne med Den Europæiske Fiskerifond (EFF) er, at den har undergravet den fællesskabsstøtte til modernisering og fornyelse af fiskerflåderne, der var i det tidligere finansielle instrument. 	[[213, 216], [64, 67]]	[[189, 211]]	['EFF', 'nr.']	['Europæiske Fiskerifond']
690	- Næste punkt på dagsordenen er mundtlig forespørgsel (B6-0238/2005) af Paolo Costa for Transport- og Turismeudvalget til Rådet om finansiering af det transeuropæiske transportnet (TEN-T) og mundtlig forespørgsel (B6-0239/2005) af Paolo Costa for Transport- og Turismeudvalget til Kommissionen om finansiering af det transeuropæiske transportnet (TEN-T).  Hr. formand, hr. kommissær, hr. minister, kære kolleger, Transport- og Turismeudvalget, som jeg har den ære at være formand for, følger meget opmærksomt og en smule bekymret med i gennemførelsesprocessen for det transeuropæiske transportnet (TEN-T), der er fastlagt i de retningslinjer, som Rådet og Parlamentet besluttede i fællesskab i april 2004. 	[[598, 603], [181, 186], [347, 352], [356, 359], [369, 372], [384, 387]]	[[568, 596], [151, 179], [317, 345]]	['TEN-T', 'TEN-T', 'TEN-T', 'Hr.', 'hr.', 'hr.']	['transeuropæiske transportnet', 'transeuropæiske transportnet', 'transeuropæiske transportnet']
691	"Det forekommer os at være en rigtigere og mere hensigtsmæssig placering. I henhold til forretningsordenen kan 12 medlemmer gøre indsigelse. 
"	[]	[]	[]	[]
692	"Jeg vil ikke tage spørgsmålet om kvalitet og den bedst tilgængelige teknologi op, for jeg tror, at vi kommer til at forhandle om dette direktiv igen. Men hør lige her: I dette pluralistiske Europa, som vi vil opbygge med solidaritet, er det nødvendigt at finde pluralistiske løsninger, ikke ensidige løsninger. 
"	[]	[]	[]	[]
693	Kommissionens tjenestegrene er imidlertid ved at udarbejde et forslag til løsning af denne situation, og jeg er sikker på, at Europa-Parlamentet vil være tilfreds hermed.  En af de vigtigste foranstaltninger, der foreslås i forbindelse med ordningen om efterforskning af ulykker, er forpligtelsen til at udstyre skibet med en boks, der registrerer informationer vedrørende sejladsen, den såkaldte voyage data recorder (VDR). 	[[419, 422]]	[[397, 417]]	['VDR']	['voyage data recorder']
694	Når De senere skal stemme, håber jeg, at det vil ske på baggrund af de drøftelser, vi har haft i dag, og de argumenter, der er blevet fremsat her, snarere end ud fra de forudfattede meninger, De måtte have.  Jeg mener, at plenarmødet i dag er et vigtigt skridt fremad med hensyn til de økonomiske partnerskabsaftaler (ØPA'er). 	[]	[[286, 316]]	[]	['økonomiske partnerskabsaftaler']
695	Undersøgelser viser også, at det først og fremmest er lavtuddannede kvinder i lavtlønnede job, f.eks. inden for pleje og omsorg, som ryger mest.  I de seneste dage er der blevet offentliggjort en ny stor undersøgelse foretaget af European Society of Cardiology (ESC), som bl.a. viser, at kvinder med symptomer på hjerte-kar-sygdomme generelt får dårligere behandling end mænd. Dette til trods for, at kvinders chancer for at overleve en hjerteinfart er dårligere end mænds.	[[262, 265]]	[[230, 260]]	['ESC']	['European Society of Cardiology']
696	Når vi taler om behandling af personoplysninger inden for rammerne af politimæssigt og strafferetligt samarbejde, vil jeg gerne sige meget klart, at jeg er af den opfattelse, at vi har brug for ensartede europæiske regler.  I de seneste år er der iværksat flere projekter vedrørende behandling af disse oplysninger, især den anden generation af Schengeninformationssystemet og visuminformationssystemet (VIS). 	[[404, 407]]	[[377, 402]]	['VIS']	['visuminformationssystemet']
697	Kommissionen opfordres imidlertid til at fremlægge en tydelig definition af de investeringer, der skal beskyttes.  Fremtidige aftaler skal baseres på bedste praksis med udgangspunkt i medlemsstaternes erfaringer, og de skal tage højde for de små og mellemstore virksomheders behov (SMV'er). 	[[282, 285]]	[[242, 273]]	['SMV']	['små og mellemstore virksomheder']
698	"Indfødte folk i USA - DinehB5-0152/2000 af Van Hecke og Grossetête for PPE-DE-gruppen om Dineh-folkets rettigheder, Big Mountain, Arizona, USA;B5-0157/2000 af Sterckx for ELDR-gruppen om Dineh-folkets rettigheder, Big Mountain, Arizona, USA;
"	[[16, 19], [71, 77], [139, 142], [171, 175], [237, 240]]	[]	['USA', 'PPE-DE', 'USA', 'ELDR', 'USA']	[]
699	SME Circle (SMV-arbejdsgruppe), som jeg er formand for, vil meget gerne se resultater, for så vidt angår etableringen af et omfattende garanti- og kreditsystem på EU-niveau.  Jeg håber, at de nye muligheder for at optage lån i Den Europæiske Investeringsbank (EIB) vil leve op til de forhåbninger, som folk har til dem. 	[[260, 263], [0, 3], [12, 15], [163, 165]]	[[231, 258]]	['EIB', 'SME', 'SMV', 'EU']	['Europæiske Investeringsbank']
700	"Jeg vil også gerne takke hr. Böge for hans arbejde med dette spørgsmål. Der er blevet gjort betydelige fremskridt med vores forslag til Europa-Parlamentets og Rådets forordning om forebyggelse af og kontrol med TSE i henhold til artikel 152 i traktaten. 
"	[[25, 28], [211, 214]]	[]	['hr.', 'TSE']	[]
701	"Malta går i tiltrædelsesforhandlinger. Jeg mener, at EU kun kan optage Malta, hvis det garanteres, at det maltesiske flag fremover sejler skadefrit. 
"	[[53, 55]]	[]	['EU']	[]
702	Næste punkt på dagsordenen er forhandling om: mundtlig forespørgsel til Rådet om evaluering af Small Business Act (SBA) af Bendt Bendtsen for PPE-Gruppen, Edit Herczog for S&D-Gruppen, Fiona Hall for ALDE-Gruppen, Reinhard Bütikofer for Verts/ALE-Gruppen, Giles Chichester for ECR-Gruppen og Niki Tzavela for EFD-Gruppen - B7-0301/2011), mundtlig forespørgsel til Kommissionen om evaluering af Small Business Act (SBA) af Bendt Bendtsen for PPE-Gruppen, Edit Herczog for S&D-Gruppen, Fiona Hall for ALDE-Gruppen, Reinhard Bütikofer for Verts/ALE-Gruppen, Giles Chichester for ECR-Gruppen og Niki Tzavela for EFD-Gruppen - B7-0302/2011). 	[[414, 417], [115, 118], [142, 145], [172, 175], [200, 204], [243, 246], [277, 280], [309, 312], [441, 444], [471, 474], [499, 503], [542, 545], [576, 579], [608, 611]]	[[394, 412], [95, 113]]	['SBA', 'SBA', 'PPE', 'S&D', 'ALDE', 'ALE', 'ECR', 'EFD', 'PPE', 'S&D', 'ALDE', 'ALE', 'ECR', 'EFD']	['Small Business Act', 'Small Business Act']
703	Den fremtidige parlamentariske forsamlings møder skal bidrage til, at både magthaverne og oppositionen, som kan være et bud på en alternativ regering, godkender dette projekt ud fra demokratisk logik.  Grækenlands Kommunistiske Partis medlemmer af Europa-Parlamentet stemte imod årsrapporten om de vigtigste aspekter og de grundlæggende valg inden for den fælles udenrigs- og sikkerhedspolitik (FUSP) i 2007. 	[[395, 399]]	[[356, 393]]	['FUSP']	['fælles udenrigs- og sikkerhedspolitik']
704	"Jeg siger bevidst ""skulle være"", for fra officiel tjetjensk side benægtes det til dags dato, at der er udvekslet russiske krigsfanger mod Babitskij. I mellemtiden spreder de højeste russiske myndigheder en hemmelighedsfuld tåge over den modige journalists sporløse forsvinden. 
"	[]	[]	[]	[]
705	Europa-Parlamentet har ofte tilkendegivet sin bekymring om doping og krævet mere effektive antidopingforanstaltninger.  Det er derfor glædeligt, at Fællesskabets deltagelse i både WADA's (World Anti Doping Agency) aktiviteter og finansiering nu er ved at være klarlagt. 	[[180, 184]]	[[188, 212]]	['WADA']	['World Anti Doping Agency']
706	 Med omarbejdningen af direktivet om begrænsning af anvendelsen af visse farlige stoffer sigter man efter at udvide direktivets anvendelsesområde og styrke dets forebyggende del, således at der kan gribes ind over for miljøskader fortrinsvis ved kilden, jf. traktatens artikel 174, stk. 2. I direktivet fokuseres der imidlertid hovedsagelig på store distributører, hvorved man glemmer den budgetmæssige indvirkning, det kan få for små og mellemstore virksomheder (SMV'er), der producerer EEE. Desuden indeholder direktivet ingen løsningsmodeller i kølvandet på-forslaget og rapporten om biointelligens, hvori der stod, at med denne nye ordning vil SMV'er, der producerer udstyr til medicinsk kontrol og overvågning, sandsynligvis få problemer.	[[254, 257], [282, 286], [488, 491], [464, 467], [648, 651]]	[[431, 462]]	['jf.', 'stk.', 'EEE', 'SMV', 'SMV']	['små og mellemstore virksomheder']
707	 skriftlig. - ( EN) Jeg stemte for betænkningen, og jeg glæder mig navnlig over punkt 31 i betænkningen, hvori Europa-Parlamentet beklager EU's manglende gennemførelse af afgørelser fra Retten i Første Instans af 12. december 2006 og af 4. og 17. december 2008 og Det Forenede Kongeriges appelrets afgørelse til fordel for People's Mojahedin Organization of Iran (PMOI) den 7. maj 2008. 	[[364, 368], [16, 18], [139, 141]]	[[323, 362]]	['PMOI', 'EN', 'EU']	"[""People's Mojahedin Organization of Iran""]"
708	"Det er specielt urimeligt, da Windward Islands er et af de mindste og mest sårbare AVS-lande, som nu skal betale den højeste pris for den nye Lomé-aftale. På handelsområdet har pres fra WTO for at sikre, at enhver Lomé-konvention er WTO-kompatibel, givet en masse styrke bag idéen om de såkaldt regionale økonomiske partnerskabsaftaler eller frihandelsaftaler. 
"	[[83, 86], [186, 189], [233, 236]]	[]	['AVS', 'WTO', 'WTO']	[]
709	"I 18 måneder har vi forgæves ventet på et forslag fra Kommissionen. Det spørgsmål, som jeg gerne vil have svar på fra Kommissionen i dag, er: Hvornår får vi et nyt og moderne postsystem, som kan træde i kraft i hele EU? 
"	[[216, 218]]	[]	['EU']	[]
710	"I Europa må der skabes mere beskæftigelse, for den er meget lavere end i USA og Japan. Der må således flere kvinder i arbejde, og dét i de nye jobs, som EU mangler. 
"	[[73, 76], [153, 155]]	[]	['USA', 'EU']	[]
711	"For det tredje må der hurtigt fastsættes en stram aldersgrænse for de skibe, der har tilladelse til at besejle EU's farvande, og denne kan maksimalt være på 15 år. Hvis det ikke lykkes at opnå en EU-rammeordning, der er tilstrækkelig klar, stram og håndfast, skal de medlemsstater, der for sig selv ønsker at oprette en sådan, have ret til at gøre det for at beskytte deres befolkning, på samme måde som USA har forstået at drage konsekvenserne af Exxon Valdez-katastrofen ved at kræve dobbeltskrog og bandlyse ethvert skib i deres farvande, der er mere end 20 år gammelt. 
"	[[111, 113], [196, 198], [404, 407]]	[]	['EU', 'EU', 'USA']	[]
712	"Om: Opfyldelse af direktiv om udstationering af arbejdstagere, 96/71/EF Udstationeringsdirektivet er endnu ikke implementeret i DK, selvom fristen er udløbet. I det lovforslag, der er fremsat i det danske Folketing, findes der ingen regler, der regulerer de lønarbejderrettigheder, der følger af kollektive overenskomster. 
"	[[69, 71], [128, 130]]	[]	['EF', 'DK']	[]
713	 skriftlig. - ( EN) Jeg vil støtte et ændringsforslag til betænkningen om den flerårige finansielle ramme (FFR), der begrænser medlemsstaternes EU-bidrag til inflationsraten (for øjeblikket 3,2 %) eller derunder, som statscheferne i Det Forenede Kongerige, Frankrig, Tyskland, Nederlandene og Finland har stillet. 	[[107, 110], [16, 18], [144, 146]]	[[78, 105]]	['FFR', 'EN', 'EU']	['flerårige finansielle ramme']
714	betænkning (A6-0292/2005) af Romeva i Rueda for Udenrigsudvalget om Rådets sjette årsberetning om våbeneksport udarbejdet i henhold til punkt 8 i de operative bestemmelser i adfærdskodeksen for våbeneksport i Den Europæiske Union (2005/2013(INI)), betænkning (A6-0297/2005) af Kristovskis for Udenrigsudvalget om ikkespredning af masseødelæggelsesvåben: Europa-Parlamentets rolle (2005/2139(INI)) og betænkning (A6-0288/2005) af Wuermeling for Udvalget om det Indre Marked og Forbrugerbeskyttelse om grønbog om offentlige indkøb af forsvarsmateriel (2005/2030(INI)). 	[[560, 563], [241, 244], [391, 394]]	[]	['INI', 'INI', 'INI']	[]
715	"Det første er, at der er tale om nedadgående tilpasninger af den sociale beskyttelse der, hvor vi håber, at der er tale om konvergens på højt plan. Jeg giver nogle eksempler fra en undersøgelse, som for nylig blev foretaget af den nederlandske fagforening af reformerne i EU med henblik på social beskyttelse. 
"	[[272, 274]]	[]	['EU']	[]
716	"Hr. formand, vi befinder os i sandhed i en meget sjælden situation for øjeblikket: De, der ønsker at beskytte miljøværdierne, støtter Rådets fælles holdning. I modsætning til den foregående taler vil jeg understrege, at jeg er meget stolt over, at man i løbet af den finske formandsperiode fik skabt en fælles holdning, som beskytter miljøværdierne. 
"	[[0, 3]]	[]	['Hr.']	[]
717	Det er derfor afgørende, at EU når de målsætninger, der er fastlagt i Europa 2020-strategien inden for sociale anliggender og beskæftigelse.  Styrkelsen af dette vigtige instrument er således væsentlig, for at vi kan virkeliggøre den skitserede strategi, forstærket af støtte til små og mellemstore virksomheder (SMV'er), som er drivkraften bag hele økonomien og primært ansvarlig for den økonomiske og teknologiske udvikling samt jobskabelsen. 	[[28, 30], [313, 316]]	[[280, 311]]	['EU', 'SMV']	['små og mellemstore virksomheder']
718	I. forslag til Europa-Parlamentets og Rådets forordning (EF) om ændring af forordning (EØF) nr. 3528/86 om beskyttelse af skovene i Fællesskabet mod luftforurening (KOM(1999) 379 - C5-0076/1999 - 1999/0159(COD)); II. forslag til Europa-Parlamentets og Rådets forordning (EF) om ændring af forordning (EØF) nr. 2158/92 om beskyttelse af skovene i Fællesskabet mod brande (KOM(1999) 379 - C5-0077/1999 - 1999/0160(COD)). 	[[271, 273], [57, 59], [87, 90], [92, 95], [165, 168], [206, 209], [301, 304], [306, 309], [371, 374], [412, 415]]	[]	['EF', 'EF', 'EØF', 'nr.', 'KOM', 'COD', 'EØF', 'nr.', 'KOM', 'COD']	[]
719	Jeg må understrege, at EU i højere grad bør fokusere på forvaltningen af sine ydre grænser til konfliktzoner.  Eksempelvis fortjener de aktiviteter, som indtil nu er gennemført af EU-grænsebistandsmissionen til Moldova og Ukraine (EUBAM), særlig anerkendelse. 	[[231, 236], [23, 25], [180, 182]]	[[180, 229]]	['EUBAM', 'EU', 'EU']	['EU-grænsebistandsmissionen til Moldova og Ukraine']
