ID	text	acronyms	long-forms	acronyms-text	long-forms-text
255	‫دو مرحله اول به اطالعات یا دستور جدید نیازی ندارند اما مرحله سوم نشان دهنده هسته منطق باز توزیع است و به ‬ ‫اطالعات پس زمینه اضافی نیازمند است ‪ . ‬ شکل ‪ ، 3 - 1 ‬ نمونه ای از یک مسیریاب ‪ RD1 ،‬ را نشان می دهد که ‬	[[191, 194]]	[]	['RD1']	[]
256	12 - 3 اجرای شبکه اجرای شبکه پروتکل DV - CAST جدید تحت شرایط ترافیکی گوناگون ( شرایط ترافیک سنگین خودروها و ارایه ارتباط گسترده شبکه و شرایط ترافیک کم خودروها که مطابق با مورد قطع ارتباط شبکه ) که قبلا در قسمت [ 4 ] بحث شده است . پروتکل را در قالب NS - 2 ( version 2 . 29 . 1 ) اجرا می کنیم و در مقابل نمونه متحرک واقعی بزرگراه تست می کنیم با مدل گسترش دهنده تدریجی با K فاکتور که مساوی با 1 است و پروتکل MAC 802 . 11a .	[[36, 38], [41, 45], [248, 250], [405, 408]]	[]	['DV', 'CAST', 'NS', 'MAC']	[]
257	24 - 5 نمای داخلی LBS 25 - 5 کنترل پنل LBS	[[39, 42], [18, 21]]	[]	['LBS', 'LBS']	[]
258	‫ ‪ R8 ‬ را به عنوان یک مسیر ‬       ‫ را می شناسد در نتیجه ‬ ‫ ‪ R 8 ‬ زیر شبکه ‪ 10 . 11 . 0 / 24 ‬‬ ‫ قرار دارد ‪ ، ‬‬ ‫ ‪ NSSA ‬‬ ‫ فهرست می کند ‪ .‬‬ ‫ ‪ E2 ‬‬ ‫مثال ‪ : 3 - 11 ‬ باز توزیع از ‪ EI GRP ‬ به سمت ‪ ، OSPF ‬ با زیر شبکه ها‬	[[126, 130], [202, 205], [219, 223], [199, 201]]	[]	['NSSA', 'GRP', 'OSPF', 'EI']	[]
259	9 . 8 . 3 ‌ نتایج حاصل از اعمال الگوریتم KH طبق توضیحات ارائه شده در بخش‌های ‏3 ‌. 5 ‌. 1 ‌ و ‏5 ‌. 5 ‌ پس از اجرای الگوریتم بهینه‌سازی یک ‌هدفه KH ، نمودار هزینه همانگونه که در شکل 14 . 5 مشاهده می‌شود ، بدست می‌آید . لازم به ذکر است که الگوریتم‌های یک ‌هدفه فقط یک جواب منحصر به فرد را تولید می‌کنند .	[[41, 43], [145, 147]]	[]	['KH', 'KH']	[]
260	RTU داراي منبع تغذيه اضطراري شامل 4 باتري است كه تا 5 ساعت به طور كامل مي‌توانند RTU را تغذيه كند . هم‌چنين RTU داراي اين ويژگي است كه براي اشغال كم‌تر پهناي باند مخابراتي ، اطلاعاتي را كه ثابت هستند ارسال نمي‌كند بلكه فقط در صورت مشاهده‌ي تعيين وضعيت ، آن‌ها را به مركز منتقل مي‌كند .	[[108, 111], [81, 84], [0, 3]]	[]	['RTU', 'RTU', 'RTU']	[]
261	وظيفه اين قسمت فعال كردن محرك كليد است به گونه‌اي كه كليد در جهت صحيح عمل كند . هم‌چنين اين قسمت inter locking لازم را جهت اجتناب از زمين شدن مدار MV با فرمان remote فراهم مي‌نمايد و محرك را هنگامي كه local mode انتخاب شود ، غيرفعال مي‌كنند . ترمينال ريلي جهت اينترفيس	[[147, 149]]	[]	['MV']	[]
262	0 . 001 L - 4528 Ku	[]	[]	[]	[]
263	باس بار شامل ساختار باس بار دوبل می باشد برای باس بارها مانیتورینگ در این مثال توسط مرکزهای اندازه گیری Micom M301 و ارتباط به وسیله ماژول های بی ( BM 9700 & BM 9100 ) می باشد که از لینک ویژه ارتباطی K - BUS استفاده می کند رله حفاظتی در این نمونه از رله های AREVASk - Series می باشد . رله های دیفرانسیل ترانس و دیفرانسیل از دیگر شرکت هاست و متصل می شود با ماژولهای بی با استفاده از پروتکل IEC 608070 - 5 در این مثال ارتباط ماژول بی از طریق یک توپولوژی حلقوی فیبر نوری می باشد . برای سنکرنیزاسیون رابط CPS استفاده می شود همانند شکل زیر :	[[501, 504], [389, 392], [148, 150], [158, 160]]	[[133, 145]]	['CPS', 'IEC', 'BM', 'BM']	['ماژول های بی']
264	فشار دار شدن آب بعد از دلیوج والو > 1 . 5 bar . 3 ) GTG Heat detector عملکرد سنسورهای دمایی زیر فونداسیون توربین و ژنراتور .	[[52, 55]]	[]	['GTG']	[]
265	‫ بسط یافته ( ‪ ACL ‬ها ) ارائه شود ‪ .‬ هر آیتمی که با آدرس های موجود در لیست های دسترسی قابل انطباق باشد ‪ ،‬ می‬ ‫ تواند با نقشه مسیر نیز انطباق پیدا کند ‪ .‬‬	[[16, 19]]	[]	['ACL']	[]
266	ساختار ورودي هوا مي‌تواند تنها يك جهته – 2 جهته يا 3 جهته باشد . فاكتورهايي كه روي طراحی مجراي دهانه ورودي هوا اثر گذارند به مواری همچون جهت سيم لوله ‌ها ، میزان كاهش فشار با در نظر گرفتن از مقاومت سيم‌پيچ‌ها و اثرات باد ، سرعت برخورد با سيم‌پيچ‌ها براي جلوگیری از انتقال آب اضافی ، وزن سيم‌پيچ‌ها ، نياز به فیلتراسیون ، محافظت و نگهداری ( از سیملوله ها و سر شیر ها ) ، نصب کانال ، فضای در دسترس و قابل حركت و زدودن و کم کردن تراکم و جرم از سیملوله ها نیازمند هستند . تجمع تراکم در ته سيم ‌پيچ‌ها با توجه به ظرفیت خنك سازی در نظر گرفته شده و مي‌تواند در كندانسور ، ساختمان‌ها و براي دیگر اهداف خنك‌سازي استفاده شود يك مثال براي جریان هوايي Kg / sec252 در شرايط محيطی Cْ30 با 50 % رطوبت نسبي وقتي تا 10 درجه سانتیگراد خنک شود بطور تقریبی با یک سیستم خنکسازی که ظرفیت آن 16 تن میباشد تراکم با میزان 9 / 15 متر مکعب بر ساعت زدوده و جمع آوریمي‌شود .	[[640, 642], [645, 648]]	[]	['Kg', 'sec']	[]
267	Y 8 دریا فت کاراکتر از پورت صفر	[]	[]	[]	[]
268	در این روابط Qdemand توان راکتیو مورد تقاضای سیستم ، QSVC توان راکتیو تولیدی توسط SVC و I2 جریان توالی منفی ، ماکزیمم حد مجاز جریان توالی منفی و B سوسپتانس SVC است و با توجه به ساختار SVC بین Bmin و Bmax محدود می‌شود . 11 . 7 ‌ فرآیند بهینه‌سازی برای بهینه‌سازی زمان حقیقی مساله مورد نظر ، بلوک دیاگرام نشان داده شده در شکل 4 . 6 پیشنهاد شده است .	[[82, 85], [53, 57], [13, 20], [156, 159], [192, 196], [184, 187], [199, 203]]	[[21, 50], [58, 76]]	['SVC', 'QSVC', 'Qdemand', 'SVC', 'Bmin', 'SVC', 'Bmax']	['توان راکتیو مورد تقاضای سیستم', 'توان راکتیو تولیدی']
269	‫حلقه ها را نشان می دهد ‪ : ‬ از ‪ ELGRP ‬ از طریق ‪ OSPF , RID‬ و برگشت به ‪ ELGRP ‬ از طریق ‪ .RD2 ‬ با این حال ‬ ‫می توان از همین اصل برای جهت دیگر استفاده کرد ‪ .‬‬ ‫مرحله اول همان بازتوزیع معمول است ‪ ،‬ اما با یک نقشه و مسیر کوه هموه مسویرهای بواز توزیع شوده از ‪ ELGRP ‬ بوه‬	[[35, 40], [53, 57], [60, 64], [78, 83], [270, 275], [97, 100]]	[]	['ELGRP', 'OSPF', 'RID\u202c', 'ELGRP', 'ELGRP', 'RD2']	[]
270	خط هفتم : آلارم بسته نشده دریه‌ی 55 کیلووات . خط هشتم : در صورت فعال شدن T33 موتور 160 برای باز شدن دریچه‌ها روشن شود و T34 فعال شود . خط نهم : آلارم باز نشدن دریچه‌ی 160 کیلووات .	[]	[]	[]	[]
271	ADVANTAGES ( مزایا ) بطور کلی مزایای بسیاری در استفاده از یک انبار داده ( Data Warehouse ) وجود دارد ، که برخی از آنها شامل : ۱ - دسترسی کاربران نهایی ( End Use Access ) را به طیف متنوعی و وسیعی از داده ها میسر می کند .	[]	[]	[]	[]
272	پرت‌هاي سريال بايد از نوع استاندارد باشند تا بتوانند با انواع محيط‌هاي مخابراتي از قبيل شبكه تلفن سوئيچ معمولي DLC , ( PSTN ) لينك راديويي و راديو سلولي به كار روند . مي‌توان از پرت سريال دوم استفاده كرده و با اتصال يك كامپيوتر PC كه نرم‌افزار SCADA روي آن اجرا مي‌شود ، وضعيت پست را مشاهده كرد و در صورت نياز فرامين كنترلي اعمال نمود . اين كامپيوتر جهت مقاصد پيكره‌بندي ، عيب‌يابي و آزمايش پايانه نيز مورد استفاده قرار مي‌گيرد .	[[119, 123], [111, 114], [228, 230], [244, 249]]	[[88, 110], [219, 227]]	['PSTN', 'DLC', 'PC', 'SCADA']	['شبكه تلفن سوئيچ معمولي', 'كامپيوتر']
273	واحد كنتل توان و شارژر باتري اين قسمت مي‌تواند شامل مبدل AC / DC ، شارژر باتري ، مبدل DC / DC ، نشان‌دهنده وضعيت باتري و قسمت نظارت بر ولتاژ ورودي باشد . شارژر باتري بايد به باتري نظارت داشته و يا استفاده از شارژ جبراني حرارتي از كهنگي باتري جلوگيري كند .	[[62, 64], [57, 59], [86, 88], [91, 93]]	[]	['DC', 'AC', 'DC', 'DC']	[]
274	‫شبکه داخلی شرکت و باز توزیع مسیرها از ‪ IGP ‬ استفاده می کنند ‪ . ‬ هر یک از بخش های مستقل شرکت می توانند ‬ ‫نمونه پروتکل مسیریابی خود را طراحی و پیکربندی کرده و آن را به ‪ BGP ‬ بازتوزیع کنند و بعد این پروتکل را از ‬	[[174, 177], [41, 44]]	[]	['BGP', 'IGP']	[]
275	Number طبقه بندی اموال Asset Category ID	[[38, 40]]	[]	['ID']	[]
276	پياده سازي نرم افزاري آن برروي يك ماشين 2 - GHz مي تواند عمل رمزنگاري هفتصدمكابيت داده را در ثانيه به صورت بلادرنگ انجام بدهد كه براي رمزنگاري صد كانال ويديويي MPEG - 2 به صورت همزمان كفايت مي كند . پياده سازي سخت افزاري ، از اين هم سريعتر خواهد بود . 8 - 2 - 4 رمزهاي ديگر	[[44, 47], [160, 164]]	[]	['GHz', 'MPEG']	[]
277	به طور معمول می توان بدون استفاده از کلاس های CSS خاص Modernizr یا خاصیت جاوا اسکریپت از انتقال استفاده شود ، اما برای آن دسته از موارد که می خواهید بخش هایی از سایتتان دیده شده و یا رفتار متفاوت داشته باشند ، استفاده می شود . به عنوان مثال برای ساخت یک موتور انیمیشن ، با استفاده از انتقال محلی CSS در مرورگرهای متکی بر جاوا اسکریپت که این قابلیت را دارند ، جهت نمایش انیمیشن در مرورگرهایی که قابلیت مذکور را ندارند . از Modernizr استفاده می شود .	[[46, 49], [296, 299]]	[]	['CSS', 'CSS']	[]
278	R2 ‫ و ‬ R 1 ‫ در ‬ IP ‫ تائید مسیرهای ‬1 - 12 ‫ مثال‬	[[20, 22]]	[]	['IP']	[]
279	خط بیست و دوم : آلارم بسته نشدن شیر اصلی گاز به مدار هم با شستی هم با سیستم . خط بیست و سوم : در صورت نبودن فشار پایین پیلوت ( LPP ) جرقه زن فعال شود . خط بیست و چهارم : در صورت جرقه زن شیر گاز پیلوت باز می شود .	[[127, 130]]	[[108, 124]]	['LPP']	['فشار پایین پیلوت']
280	X 9 . 375 75	[]	[]	[]	[]
281	‫ شکل ‪ 1 - 12 ‬ را نشان می دهد که در آن برچسب ها از ‪ ELGRP ‬ به سمت ‪ OSPF ‬ می آیند و بعد بوا هموان برچسوب ‬ ‫ فیلتر شده و از ‪ OSPF ‬ به ‪ ELGRP ‬ می رسند ‪ . ‬ برای اینکه راه حل تکمیل شود باید حالت بورعکس نیوز در نظر گرفتوه ‬	[[72, 76], [55, 60], [143, 148], [131, 135]]	[]	['OSPF', 'ELGRP', 'ELGRP', 'OSPF']	[]
282	ثالثاً اين ماژول ، جداسازي الكترونيكي را با جداكردن خروجي ماژول ورودي از ورودي اش به صورت الكترونيكي انجام مي دهد . در نهايت اين ماژول سيگنالي را كه توسط CPU سيستم PLC قابل تشخيص است ، ايجاد مي كند . تمام اين وظايف در طرح شكل پايين نشان داده شده است .	[[154, 157], [164, 167]]	[]	['CPU', 'PLC']	[]
283	- چگونه یک قسمت از کد را چند مربطه اجرا کنیم . while - چگونه از FOR برای اجرای حلقه استفاده کنیم .	[]	[]	[]	[]
284	‫ استانداردسازی رابط کاربری سنسورها و ‪ MEMS ‬ در یک پلت فرم باز برای ایجاد یک بازار ‬ ‫ ‪  ‬‬ ‫وسیع و صریح برای نوآوران بیوشیمی ‬ ‫ ارائه درجه باالیی از اتوماسیون ( خودکاری ) در گرفتن و پردازش اطالعات ‬ ‫ ‪ ‬‬	[[40, 44]]	[]	['MEMS']	[]
285	‫ ‪  ‬ هدف سوم ‪ : ‬ درصورت قطعی خط اینترنت ترافیک های گروه ‪ 2 ‬ بر روی ‪ 1 mbps ‬ نیفتد ‪ .‬‬ ‫قبل از هر چیز ‪ ،‬ شاهد پیکره بندی پایه برای مسیریاب های ‪ R4 ، R3 ، R2 ، R1 ‬ و ‪ R5 ‬ خواهیم بود تا پس از ‬	[[78, 82]]	[]	['mbps']	[]
286	S 4 / 3 – 85 / 2 6 47 30 / 0 S مشخصات طبقه بندي شده مشخصات طبقه بندي شده 47 03 / 0 C 25 / 5 – 75 / 4 25 / 0 40 CW	[]	[]	[]	[]
287	DIA ت - ز 25	[]	[]	[]	[]
288	بروز رسانی 3 . 1 iPhone OS پس از گذشت سه ماه از عرضه نسخه 3 . 0 کمپانی اپل نسخه 3 . 1 را نیز عرضه کرد که همانند تمامی نسخه‌های 0 . 1 هدف اصلی آن برطرف کردن باگ‌ها و نواقص موجود در نسخه اولیه می‌باشد . البته چند ویژگی جدید نیز به آن اضافه شد تا این نسخه نیز سهمی در تکامل iOS های امروزی داشته باشد :	[[271, 274]]	[]	['iOS']	[]
289	‬ البته در ‬ ‫صورتی که این جدول اطالعات فرآیند ‪ EIGRP ‬ را در اختیار داشته باشند و بعد مسیرها را به جدول توپولوژی ‬ ‫‪ OSPF ‬ بیافزاید ‪ .‬‬	[[49, 54], [120, 124]]	[]	['EIGRP', 'OSPF']	[]
290	اگر آنها هیچ پیام انتشاری را تا قبل از پایان زمان اتمام انتشار دریافت نکنند پیام را دوباره انتشار خواهند داد . بیشتر مواقع ، تشخیص دادن پیام انتشاری شامل علایم دوره ای است بنابراین گره می تواند بفهمد که پیام به همسایه هایش نرسیده است و نتیجه انتشار مجدد پیام به همسایه هایش را بفهمد . مزیت DECA ، کسب آگاهی از موقعیت برای راه اندازی نمی باشد بلکه برای درخواست راه اندازی محیط بیشتر انعطاف پذیر است [ 1 ] .	[[290, 294]]	[]	['DECA']	[]
291	مطابق با شکل 1 ، هر خودرو در گروه 1 انتظار داریم A که آخرین خودرو در خوشه یا گروه است ( MDC =0 ) ، برای دریافت پیام انتشاری از S ، پرچم ها باید < MDC =0 , 1 , ODC =1 / 0 , DFlg =1 > باشد ( ODC می تواند هریک از اعداد 1 یا 0 باشد ) . خودروهای گروه 3 انتظار دارند B همانند پرچم های < DFlg =0 , ODC =1 / 0 , MDC =1 > باشد . هر خودرو از هر گروه انتظار دارند برای A , B الگوریتم جلوگیری کننده انتشار را که در قسمت [ 2 ] ارایه شده است را به کار برند .	[[88, 91], [146, 149], [172, 176], [189, 192], [281, 285], [291, 294], [304, 307]]	[]	['MDC', 'MDC', 'DFlg', 'ODC', 'DFlg', 'ODC', 'MDC']	[]
292	‫ تراست ‬ ‫ را برای حول ‬ RD2 ‫ پیکربندی ‬ 1 - 8 ‫ مثال‬ . ‫ مسیری را نشان می دهد که آخر از همه در جدول مسیریابی قرار گرفته است ‬	[[26, 29]]	[]	['RD2']	[]
293	‫دستور مسیر ‪ ip 172 . 20 . 00 ‬ تایید می کند که مسیریاب ‪ ADIV , RD1 ‬ را برای ‪ 172 20 . 0 . 0 / 16 ‬ ترجیح می دهد ‪ .‬‬ ‫بخش های پررنگ این دستور به منبع مسیریابی ‪ ELGRP1 ‬ ارتباط دارد ‪ . ‬چوون ‪ RD2 ‬ بورای ‪ 172 . 20 . 0 . 0 / 16 ‬ فاقود ‬	[[59, 63], [167, 173], [200, 203], [66, 69], [14, 16]]	[]	['ADIV', 'ELGRP1', 'RD2', 'RD1', 'ip']	[]
294	حال اگر فروش برق را 300 ريال به ازاي هر كيلو وات ساعت بگيريم : در مثال بالا كه بر اساس آمارهاي گذشته بدست مي‌آمد اما مهمترين عوامل تاثيرگذار بر شاخص‌هاي قابليت اطمينان ، ساختار شبكه و نوع شبكه ( شبكه شعاعي و حلقي باز و ... ) مي‌باشد حال به مثالي ديگر توجه كنيم . شكل RE	[[267, 269]]	[]	['RE']	[]
295	‫ ‪ - 1 ‬ اکنون می توان یک توپولوژی را درون ‪ GNS3 ‬ راه اندازی کرد ‪ . ‬ در پایین نمایی از برنامه ‪ GNS3 ‬ را مشاهده می‬ ‫شود‪ : ‬‬	[[46, 50], [101, 105]]	[]	['GNS3', 'GNS3']	[]
296	‫ ‪ ( IEEE ‬ ﻣﻮرد اﺳﺘﻔﺎده ﻋﻤﻮم ﻗﺮار ﮔﺮﻓﺖ ﮐﻪ ‪ IEEE ‬ ﺑﻪ ﻣﺮور از ﺳﺎل ‪ 1987‬ ﺗﺎ ‪ 1998 ‬ ﮐﺎﻣﻞ ﺷﺪ ‪ . ‬ زﺑﺎن ‪ vhdl ‬ اﺑﺘﺪا ﺑﻪ ‬ ‫ﻣﻨﻈﻮر ﺷﺒﯿﻪ ﺳﺎزي و ﻣﺪل ﺳﺎزي و درك ﺑﯿـﺸﺘﺮ ﻣـﺪارﻫﺎي ﻣﻨﻄﻘـﯽ ﺑـﻮده اﺳـﺖ ﮐـﻪ ﺗﻮﺳـﻂ ﻣﺤﻘﻘـﺎن ﻋﻤـﻞ ‬	[[6, 10], [46, 50], [109, 113]]	[]	['IEEE', 'IEEE', 'vhdl']	[]
297	وقفه ها 44 مفهوم وقفه : 44 برنامه نویسی وقفه در S7 - 200 : 47	[]	[]	[]	[]
298	نيازهاي مخابراتي ديسپاچينگ توزيع و امكانات VSAT تبادل اطلاعات و ديتاي مورد نياز ديسپاچينگ توزيع يا به معناي عام ، مخابرات ديسپاچينگ توزيع ، داراي ويژگي‌هاي خاصي است كه مي‌توان اهم آن‌ها را به صورت زير فهرست نمود : - نياز به شبكه نقطه به چند نقطه	[[43, 47]]	[]	['VSAT']	[]
299	سایز قطرات آب تابعی از ابعاد nozzle و فشار آب مي‌باشد . امتياز اصلي مه پاشها كاهش فشار داخلي هوا در زمانیکه عملیات مه پاشی غیر عملی و قابل صرفنظر کردن مي‌باشد به علاوه كنترل دقيق ‌ سطح رطوبت هواي سرد زمانیکه مه پاشها به جاي دستگاه تبخير کننده استفاده شوند امکانپذیر میباشد . استفاده از ابزار خنك‌كننده تبخيری به سطح گسترده‌اي نیاز مند است تا زمان تماس كافي ميان آب و هوا ایجاد گردد ، MEDIA موجب كاهش فشار اضافي در شرايط محيطي سرد زمانیکه خنک کردن مورد نیاز نمیباشد میگردد .	[]	[]	[]	[]
300	‬ برای مثال ‪ ،‬در شکل ‪ ، 3 - 1 ‬ مسیریاب ‪ R 4 ‬ دو مسیر فیزیکی به سمت ‪ ASBR RD1 ‬‬ ‫ دارد که یکی مستقیما به ‪ RD1 ‬ ارتباط دارد و دیگری از طریق ‪ R8 ‬ ارتباط می یابد ‪ . ‬ ارزش دو مسیر به سمت زیر شبکه ‬	[[75, 79], [80, 83], [114, 117]]	[]	['ASBR', 'RD1', 'RD1']	[]
301	عوامل اصلي توسعه اين سيستم‌ها كاربردهاي جديد تكنولوژي ماهواره‌اي ، گرايش به سمت خصوصي كردن مخابرات ، هزينه بالاي ارتباطات زميني ( خطوط اجاره‌اي ) ، نصب سريع ، تقاضاي بازار براي شبكه‌هاي ارتباطي جديد داده‌ها و تقاضاي ارتباط تلفني براي نقاط دور و روستايي در كشورهاي در حال توسعه مي‌باشند . در اين بخش دربارهي كاربردها ، مشخصات ايستگاه‌هاي HUB , VSAT و مقايسه اين تكنولوژي با تكنولوژي‌هاي ديگر بحث خواهد شد . باندهاي فركانسي VSAT	[[343, 347], [337, 340], [422, 426]]	[]	['VSAT', 'HUB', 'VSAT']	[]
302	اگر فشار درون به دلیل عوامل بیرونی افزایش یابد تا مقدار 1 . 5 … 2 KG f / cm3 پیدا کند دریچه تخلیه فشار عمل کرده و برای حفاظت بیشتر ایترلاک و نشان دهنده نیز فعال شده و دستگاه را قفل می کند 23 - 5 وسایل حفاظتی	[[73, 75], [66, 68]]	[]	['cm', 'KG']	[]
303	در صورت نیاز به غیر فعال نمودن یک وقفه کافی است آن وقفه را از آدرسی که به آن اتصال داده شده است با بکارگیری دستور DTCH جدا نمود . 5 - CRETI ( بازگشت شرطی از وقفه ) در صورتی که نیاز به توقف اجرای برنامه مربوط به وقفه و بازگشت از آن در طی برنامه در صورت وقوع شرط خاصی باشد , می توان از این دستور استفاده نمود .	[[114, 118], [134, 139]]	[[142, 161]]	['DTCH', 'CRETI']	['بازگشت شرطی از وقفه']
304	اجراي كنترل بهينه ولتاژ بوسيله كنترل از راه دور و زمان حقيقي نقطه تنظيم ( Set Point ) LTCها و رگولاتورهاي ولتاژ تك فاز فيدرها ممكن مي‌شود . سود حاصل از اين كار بستگي به شرائط كاري اوليه سيستم ، احتياجات كيفيت ولتاژ ، وابستگي بار به ولتاژ و سرمايه‌گذاري در اتوماسيون توزيع دارد . اهداف زير براي كنترل بهينه ولتاژ درنظرگرفته شده است :	[[86, 89]]	[]	['LTC']	[]
305	مهمترين روشهاي برنامه نويسي عبارتند از : برنامه نويسي به روش فلوچارتي CSF ( Control System Flowchart ) يا نمايش جعبه اي تابع FBD ( Function Block Diagram )	[[70, 73], [125, 128]]	[[106, 124], [41, 69]]	['CSF', 'FBD']	['نمايش جعبه اي تابع', 'برنامه نويسي به روش فلوچارتي']
306	سپس الكترون ها به سرعت كاهش يافته از حفره دوم خارج مي شوند و سرانجام در كلكتور جذب مي شوند مشخصات تقويت كننده كلايسترون دو حفره اي به شرح زير است . 1 - راندمان حدود 40 درصد 2 - قدرت خروجي : در فركانس 10 GHZ قدرت متوسط ( موج پيوسته CW ) تا 500 KW و براي قدرت موج پالسي تا 30 MW مي رسد ) 2 - 1 - 1 - تقويت كننده كلايسترون چند حفره اي ( Multi Carity )	[[203, 206], [243, 245], [274, 276], [231, 233]]	[[220, 230]]	['GHZ', 'KW', 'MW', 'CW']	['موج پيوسته']
307	‫کنید ‬ ‫مرحله ‪ : 3 ‬ از واسط خارجی و جهش بعدی بر اساس بهترین مسیری که به ‪ ASBR ‬ می رسد ‪ ،‬ استفاده کنید ‪ .‬‬ ‫مرحله ‪ : 1 ‬ متریک مسیر تغییر نمی کند ‪ - ‬ مقدار آن مقداری است که در ‪ LSA ‬ نوع ‪ 1 ‬ فهرست شده است ‪ .‬‬	[[77, 81], [189, 192]]	[]	['ASBR', 'LSA']	[]
308	‫توپولوژی ‪ OSPF ‬ را افزوده است ‪ ،‬اما هیچ مسیری را نشان نمی دهد ‪ . ‬ مثال ‪ 1 - 12 ‬ جداول مسیریابی ‪ IP ‬ را در هر ‬ ‫دو مسیریاب ‪ R1 ‬ و ‪ R2 ‬ نشان میدهد ‪ .‬‬	[[12, 16], [106, 108]]	[]	['OSPF', 'IP']	[]
309	جدول RESERVATION این جدول برای ذخیره اطلاعات مربوط به مسافران هتل می باشد که به صورت اینترنتی برای رزرو اتاق اقدام نموده اند . شکل آن را در زیر می توانید مشاهده کنید .	[]	[]	[]	[]
310	شکل 15 : تقاطع جاده اصلی با جاده های فرعی شکل 16 : نسبت تحویل EIDD قابلیت دستیابی بیشتر از AMB است و نزدیک 100 % است شکل 17 : EIDD و AMB تاخیر شبیه به هم دارند	[[62, 66], [91, 94], [126, 130], [133, 136]]	[]	['EIDD', 'AMB', 'EIDD', 'AMB']	[]
311	در ميانه های دهه 80 يکی از مخترعين CART ، ـ Jerome H . Friedman ، متدی را برای برطرف کردن اين کاستی ها توسعه داد . کاستی های اساسی که او قصد برطرف کردن آنها را داشت عبارتند از : · پيش بينی  های غيرپيوسته ( تقسيم سخت )	[[35, 39]]	[]	['CART']	[]
312	ب - 2 ) SVC با استفاده از اينورتر منبع جريان CSI در شكل مدار قدرت يك اينورتر تك فاز منبع جريان نشان داده شده است . در اين مدار يك سلف در سمت dc مانع از تغييرات سريع جريان شده و عملاً به ‌صورت يك منبع جريان كنترل شده كار مي‌كند .	[[8, 11], [45, 48]]	[[26, 44]]	['SVC', 'CSI']	['اينورتر منبع جريان']
313	اين لامپها طيف فركانسي از باند L تا V را پوشش مي دهند و در مخابرات سخن پراكني و ماهواره هاي مشاهده زميني و همچنين در فضا به كار برده مي شوند . 2 - 2 - 7 - 1 - Helix TWT هاي شركت TED باند فركانس پيك قدرت خروجي بهره اشباع Duty cycle	[[178, 181], [165, 168]]	[]	['TED', 'TWT']	[]
314	POCA تنها از طرح تطبیق علایم استفاده می کند . سرریز علایم POCA فقط شامل 17 % از مجموع کل سرریزها باشد . شکل 10 : شبیه سازی در تقاطع جاده	[[0, 4], [58, 62]]	[]	['POCA', 'POCA']	[]
315	‫▪ باز توزیع مسیرهای مربوط به شبکه ها طبقه بندی شوند ‪ ،‬نه مسیرهای مربوط به زیر شبکه ها ‬ ‫همانطور که گفته شد ‪ OSPF ‬ در بخش میانی شکل ‪ 1 - 1 ‬ به درستی پیکربندی شده است ‪ EIGRP ،‬ در سمت ‬ ‫چپ پیکربندی شده است ‪ . ‬ تاکنون هیچ باز توزیعی در جهت ‪ ، OSPF ‬ پیکربندی نشده است ‪ .‬‬	[[113, 117], [175, 180], [253, 257]]	[]	['OSPF', 'EIGRP', 'OSPF']	[]
316	ب ) دستگيره عمل‌كننده بايد جهت آساني عمل داراي طول كافي بوده و محل آن قابل دسترسي و مقابل كليد باشد . پ ) پس از اينكه حالت قطع پيش آمد ، دستگيره بايد بين نشانگرهاي ON و OFF ‌قرار گيرد و امكان بازگشت كليد به حالت ON ، بدون برگرداندن به موقعيت خود ، در اين حالت نبايد وجود داشته باشد . 7 - 1 - 5 - 3 ويژگيهاي زير بايد بر روي يك لوحه‌اي بادوام و با خطوط دايمي درج شود و در محل مناسب روي كليد قرار گيرد :	[]	[]	[]	[]
317	‫‪ PBR ‬ از منطق جلوران مبتنی بر مقصد اصلی مسیریاب صرف نظر می کند ‪ ، PBR . ‬ سپس از حذف درون کارگذاری ‬	[[3, 6], [70, 73]]	[]	['PBR', 'PBR']	[]
318	‫مثل ‪ ، OSPF ‬ طراحی اجازه آن را نمی دهد که همه مسیرهای بازتوزیع شده یک نوع مسیر خارجی مشابه داشته ‬	[[9, 13]]	[]	['OSPF']	[]
319	‫ با فرض بر اینکه همه مسیرهای ‪ OSPF ‬ نرمال که جز مسیرهای خارجی نبودند ‪ .‬ متریک معادل ‪ 122 ‬ دارند ‪ ،‬ می توان بور ‬ ‫مشکل حلقه حوزه فایق آمد ‪ . ‬ توجه داشته باشید که ‪ OSPF ‬ می تواند بدون اسوتفاده از مقوادیر متریوک بواالتر مشوکل ‬	[[32, 36], [175, 179]]	[]	['OSPF', 'OSPF']	[]
320	‫در میان این دو گزینه ‪ ،‬ نخستین گزینه تنها زمانی استفاده می شود که بازتوزیع از ‪ OSPF ‬ انجام می شوود و مسویرها را ‬ ‫ براساس نوع مسیر فهرست شده متصل می کند ‪ . ‬ با این حال نقشه مسیر برای شناسایی مسیرها ‪ ،‬ گزینه های زیادی دارد ‪ .‬‬	[[83, 87]]	[]	['OSPF']	[]
321	لبه پایین رونده در I0 . 1 4 لبه بالارونده در I0 . 2	[]	[]	[]	[]
