ID	text	acronyms	long-forms	acronyms-text	long-forms-text
251	Gastos de proyectos Fondo Fiduciario de Lucha contra la Desertificación y la Sequía (ONURS) Fondo Fiduciario del Fondo para el Medio Ambiente Mundial (FMAM) Fondo Multilateral para la Aplicación del Protocolo de Montreal	[[151, 155], [85, 91]]	[[113, 149], [21, 83]]	['FMAM', 'ONURS)']	['Fondo para el Medio Ambiente Mundial', 'ondo Fiduciario de Lucha contra la Desertificación y la Sequía']
252	Alcance de las obligaciones internacionales 1. Amnistía Internacional (AI) pidió al Gobierno de transición que ratificara el Segundo Protocolo Facultativo del Pacto Internacional de Derechos Civiles y Políticos, destinado a abolir la pena de muerte. 	[[71, 73]]	[[47, 69]]	['AI']	['Amnistía Internacional']
253	Cuadro 3 Densidad de población (por km2**) por distrito Distrito y subdistrito (S.D.) 31 dic.	[[80, 84]]	[[67, 78]]	['S.D.']	['subdistrito']
254	" 1. En el inciso a) del párrafo 1 del Artículo 19 de la Constitución de la Organización de las Naciones Unidas para el Desarrollo Industrial (ONUDI) se estipula que el Director General, con la aprobación de la Junta de Desarrollo Industrial y con sujeción a las directrices que determine la Conferencia, podrá ""concertar acuerdos por los que se establezcan relaciones apropiadas con otras organizaciones del sistema de las Naciones Unidas y con otras organizaciones intergubernamentales y gubernamentales"". "	[[142, 147]]	[[75, 140]]	['ONUDI']	['Organización de las Naciones Unidas para el Desarrollo Industrial']
255	En consecuencia, disminuyeron los gastos y los empleos de ese Departamento en el Territorio.  La Dirección de Empresas de Servicios Públicos de Guam (DESP) proporciona alrededor del 74% del agua que se produce en la Isla. 	[[150, 154]]	[[119, 140]]	['DESP']	['de Servicios Públicos']
256	La Asociación de Naciones del Asia Sudoriental (ASEAN) ha adoptado la Hoja de ruta para un transporte marítimo integrado y competitivo.  Los miembros de la Organización de Cooperación Económica (OCE) han tomado diversas iniciativas intrarregionales sobre comercio y transporte en Asia central y occidental. 	[[195, 198], [48, 53]]	[[156, 193], [3, 46]]	['OCE', 'ASEAN']	['Organización de Cooperación Económica', 'Asociación de Naciones del Asia Sudoriental']
257	Estrategia Internacional de las Naciones Unidas para la Reducción de los Desastres 25. El mandato de la CLD sobre las cuestiones relativas a la sequía se correlaciona con los aspectos de la gestión del riesgo y la vulnerabilidad de la Estrategia Internacional para la Reducción de los Desastres (EIRD) de las Naciones Unidas. 	[[296, 300], [104, 107]]	[[235, 294]]	['EIRD', 'CLD']	['Estrategia Internacional para la Reducción de los Desastres']
258	Presentaciones y conferencias en beneficio de expertos, funcionarios del gobierno, funcionarios públicos, diplomáticos, miembros de la comunidad académica, estudiantes, asociaciones profesionales e instituciones académicas, sobre los siguientes aspectos: a) Derecho internacional en materia de transporte, incluido el derecho sobre transporte marítimo y multimodal, en conferencias, seminarios, instituciones académicas y reuniones de asociaciones profesionales, a fin de difundir información sobre las novedades en esos ámbitos, promover la ratificación y aplicación a nivel nacional de las convenciones internacionales sobre transporte que existen e impulsar la elaboración de un régimen jurídico previsible y uniforme para el transporte multimodal; b) Normativa y novedades en el ámbito de la seguridad marítima y la seguridad de la cadena de producción y distribución, a fin de difundir información sobre las medidas y normas adoptadas recientemente tanto a nivel multilateral como por países concretos y hacer hincapié en la importancia y los efectos de la participación de los países en esos instrumentos internacionales (fundamentalmente en el Código internacional para la protección de los buques y de las instalaciones portuarias (Código PBIP) y el Marco normativo de la Organización Mundial de Aduanas (OMA) para asegurar y facilitar el comercio mundial), la adopción de otras normas internacionales (incluidas las normas de la OMI y la Organización Internacional de Normalización (ISO)) y la participación en otras iniciativas internacionales y regionales. 	[[1313, 1316], [1492, 1495], [1438, 1441], [1247, 1251]]	[[1280, 1311], [1447, 1490]]	['OMA', 'ISO', 'OMI', 'PBIP']	['Organización Mundial de Aduanas', 'Organización Internacional de Normalización']
259	Esta Convención, aprobada por la Organización de los Estados Americanos, ha sido ratificada por la mayoría de sus Estados miembros.  En noviembre de 1997, 29 Estados miembros de la Organización de los Estados Americanos (OEA) firmaron la Convención Interamericana contra la fabricación y el tráfico ilícitos de armas de fuego, municiones, explosivos y otros materiales relacionados, que tiene carácter vinculante, uno de cuyos objetivos es el de promover y facilitar la cooperación y el intercambio de información y experiencias en atención a los intereses comunes de los Estados. 	[[221, 224]]	[[181, 219]]	['OEA']	['Organización de los Estados Americanos']
260	El PNUD seguiría prestando apoyo a la agenda para el desarrollo después de 2015, y contaría con las opiniones de los pueblos de todo el mundo.  El PNUD participaba ya en asociaciones importantes tanto con el público en general como con los sectores público y privado y dentro del sistema de las Naciones Unidas, a través del Pacto Mundial y el Grupo de las Naciones Unidas para el Desarrollo (GNUD), al mismo tiempo que se esforzaba por acelerar los progresos hacia los Objetivos de Desarrollo del Milenio (ODM) antes del plazo de 2015. 	[[507, 510], [3, 7], [147, 151], [393, 397]]	[[470, 505], [344, 391]]	['ODM', 'PNUD', 'PNUD', 'GNUD']	['Objetivos de Desarrollo del Milenio', 'Grupo de las Naciones Unidas para el Desarrollo']
261	 3. Las medidas de fomento del desarrollo económico del Territorio están dando frutos por el hecho de que, a pesar de la crisis mundial, el empleo y el producto interno bruto (PIB) han crecido un 3% y un 4%, respectivamente, durante los cuatro años precedentes. 	[[176, 179]]	[[152, 174]]	['PIB']	['producto interno bruto']
262	 13. Reseau d'Experts Volontaires (R.E.V.) B.P. 642	[[35, 41]]	[[5, 33]]	['R.E.V.']	"[""Reseau d'Experts Volontaires""]"
263	Otros fondos fiduciarios Total Abreviaturas: AEPP = apoyo a la elaboración de políticas y programas; AST = apoyo a los servicios técnicos; CIP = cifra indicativa de planificación; FMAM = Fondo para el Medio Ambiente Mundial; MC = marco de cooperación; REP = Recursos Especiales del Programa. 	[[45, 49], [101, 104], [139, 142], [180, 184], [225, 227], [252, 255]]	[[52, 99], [107, 137], [145, 178], [187, 223], [230, 250], [258, 291]]	['AEPP', 'AST', 'CIP', 'FMAM', 'MC', 'REP']	['apoyo a la elaboración de políticas y programas', 'apoyo a los servicios técnicos', 'cifra indicativa de planificación', 'Fondo para el Medio Ambiente Mundial', 'marco de cooperación', 'Recursos Especiales del Programa.']
264	Confiamos en el Organismo Internacional de Energía Atómica, confiamos en su Director General.  Sr. Mazilu (Rumania) (interpretación del inglés): Para comenzar, permítaseme en nombre de mi delegación felicitar al Sr. Hans Blix, Director General del Organismo Internacional de Energía Atómica (OIEA), por la presentación clara y concisa del informe anual, en la que hizo hincapié en los logros y tendencias principales de la actividad del Organismo durante el año pasado. 	[[292, 296]]	[[248, 290]]	['OIEA']	['Organismo Internacional de Energía Atómica']
265	Les rogamos expliquen en qué medida, a juicio del Estado parte, el requisito del visado de salida es compatible con el artículo 12 del Pacto.  Les rogamos comenten también las denuncias que dan cuenta de que, en cumplimiento de ese requisito, a menudo se impide viajar al extranjero a representantes de organizaciones no gubernamentales (ONG) (informe del Estado parte, párrs. 570 y ss.;	[[338, 341]]	[[303, 336]]	['ONG']	['organizaciones no gubernamentales']
266	Estructura política general Indicadores de desarrollo humano Indicador de desarrollo humano (IDH) nacional Indicador de desarrollo humano (IDH) por provincia	[[93, 96], [139, 142]]	[[61, 91], [107, 137]]	['IDH', 'IDH']	['Indicador de desarrollo humano', 'Indicador de desarrollo humano']
267	Los principales países y organizaciones que realizan actividades espaciales reconocieron la amenaza que el continuo crecimiento del número de desechos espaciales planteaba a los numerosos sistemas espaciales que atendían necesidades de vital importancia en la Tierra y adoptaron en primer lugar políticas nacionales de reducción de los desechos espaciales y, luego, medidas internacionales.  El Comité Interinstitucional de Coordinación en Materia de Desechos Espaciales (CICDE) estableció en 2002 el primer conjunto consensuado de directrices de reducción de los desechos espaciales para los principales organismos espaciales nacionales del mundo. 	[[472, 477]]	[[395, 470]]	['CICDE']	['Comité Interinstitucional de Coordinación en Materia de Desechos Espaciales']
268	B. Marco constitucional y legislativo 4. El Comité de Derechos Humanos en 2003 y el Comité para la Eliminación de la Discriminación contra la Mujer (CEDAW) en 2005 valoraron positivamente la reforma legislativa destinada a promover la igualdad de género y la eliminación de la discriminación de la mujer. 	[[149, 154]]	[[84, 147]]	['CEDAW']	['Comité para la Eliminación de la Discriminación contra la Mujer']
269	c) Cuando la persona fuese reclamada por un tribunal de un país extranjero mediante avisos insertos en los boletines de la Organización Internacional de la Policía Criminal (INTERPOL).  ARTÍCULO 45.-En el caso del inciso a) del articulo anterior, La solicitud formal de arresto provisorio deberá ser remitida por la vía diplomática o por conducto de la Organización Internacional de la Policía Criminal (INTERPOL), y consignara: a) Nombre del sujeto requerido, con todas las circunstancias personales que lo identifiquen y permitan encontrarlo en el país:	[[404, 412], [173, 182]]	[[366, 402], [123, 172]]	['INTERPOL', '(INTERPOL']	['Internacional de la Policía Criminal', 'Organización Internacional de la Policía Criminal']
270	Al mismo tiempo, a fin de impedir injerencias en el funcionamiento de los tribunales por parte de las autoridades ejecutivas del Ministerio, se ha suprimido el Servicio de Control Judicial del Ministerio, heredado de la era soviética.  Para garantizar una mayor cooperación con las organizaciones no gubernamentales (ONG) de derechos humanos, locales e internacionales, y proteger los derechos de los reclusos condenados en los centros de detención, en el Ministerio de Justicia se ha creado una división de derechos humanos. 	[[317, 320]]	[[282, 315]]	['ONG']	['organizaciones no gubernamentales']
271	 50. Una dependencia administrativa del Departamento de Coordinación de Políticas y Desarrollo Sostenible (DCPDS) en Ginebra sigue prestando apoyo administrativo a la Secretaría proporcionándole los servicios de un funcionario del cuadro orgánico y tres del cuadro de servicios generales. 	[[107, 112]]	[[40, 105]]	['DCPDS']	['Departamento de Coordinación de Políticas y Desarrollo Sostenible']
272	La Comisión Consultiva también ha señalado repetidamente algunas de las deficiencias de los sistemas de TIC y los mecanismos de gobernanza de las Naciones Unidas.  Las dificultades de integrar el IMIS con otros sistemas, como el Sistema Integrado de Seguimiento e Información sobre la Documentación (IMDRIS) y el Sistema de Información Presupuestaria (SIP), quedaron demostradas, por ejemplo, al implantar las técnicas de presupuestación basada en los resultados. 	[[352, 355], [104, 107], [196, 200], [300, 306]]	[[313, 350], [229, 298]]	['SIP', 'TIC', 'IMIS', 'IMDRIS']	['Sistema de Información Presupuestaria', 'Sistema Integrado de Seguimiento e Información sobre la Documentación']
273	 206. La Dirección de Educación Intercultural Bilingüe (DEIB) viene realizando coordinaciones con las instancias pertinentes del sector educación para contribuir en la formación inicial y de servicio de docentes de la EIB, además de brindar asesoría a propuestas de capacitación a nivel regional y local, a través de equipos locales de las UGEL y la DRE. 	[[56, 60], [340, 344], [218, 221]]	[[19, 54]]	['DEIB', 'UGEL', 'EIB']	['de Educación Intercultural Bilingüe']
274	166. La UNESCO continúa examinando los distintos modos de utilizar más ampliamente los sistemas de satélites en órbitas bajas y en órbita geoestacionaria para las comunicaciones, la información, la informática, la educación, la ciencia, la cultura y la protección del medio ambiente en la aplicación de programas y proyectos como los siguientes: a) En el marco del plan de recuperación de la Agencia Panafricana de Noticias, se está creando la Red africana para la integración y el desarrollo (RAPIDE). 	[[494, 500], [8, 14]]	[[444, 492]]	['RAPIDE', 'UNESCO']	['Red africana para la integración y el desarrollo']
275	5.5 Asimismo, se informó al Grupo mixto de trabajo de que la Oficina subregional de la OIT en Nueva Delhi, India, está elaborando manuales de formación destinados a gestores y trabajadores sobre diversos aspectos de las Directrices de la OIT y del Convenio de Basilea.  Este proyecto, financiado por el Organismo Canadiense de Desarrollo Internacional (CIDA), es sólo una pequeña parte (70.000 dólares de los Estados Unidos) de un acuerdo de gestión más amplio entre las autoridades canadienses e indias responsables del medio ambiente. 	[[353, 357], [87, 90], [238, 241]]	[[313, 351]]	['CIDA', 'OIT', 'OIT']	['Canadiense de Desarrollo Internacional']
276	 5. Asistieron a la reunión 41 representantes oficiales de 33 países Partes de ALC, 19 representantes de organizaciones internacionales, regionales y subregionales, y representantes de 10 ONG y de la secretaría de la CLD y el Mecanismo Mundial (MM). 	[[245, 247], [217, 220], [188, 191], [79, 82]]	[[226, 243]]	['MM', 'CLD', 'ONG', 'ALC']	['Mecanismo Mundial']
277	La UNOPS ha señalado que, a partir de 2005, se encargará de todos los servicios prestados al personal de la UNOPS.  Esto significa que se cancelarán todos los servicios, excepto las funciones relacionadas con la nómina de sueldos en el Sistema Integrado de Información de Gestión (IMIS). 	[[281, 285], [3, 8], [108, 113]]	[[236, 279]]	['IMIS', 'UNOPS', 'UNOPS']	['Sistema Integrado de Información de Gestión']
278	2 y 3), uno de la nueva serie Gonets-M, seis de la serie Cosmos (entre ellos tres de GLONASS), el satélite de biotecnología Foton M, el satélite de teleobservación del suelo Monitor-E, los satélites para fines educativos Tatyana de la Universidad Estatal de Moscú y el nanosatélite tecnológico TNS-O. 3. Se lanzaron 16 vehículos espaciales extranjeros: los satélites AMERICOM-12 (AMC-12), AMC-23, DirecTV-8 y Galaxy-14, el Satélite Experimental para el Estudio de las Comunicaciones Interorbitales Ópticas (OISETS), el satélite para experimentos de demostración de tecnologías innovadoras (INDEX) y el satélite XIV, tres vehículos espaciales europeos-Express, de la Iniciativa de exploración espacial y tecnología para estudiantes, AMC Venus Express y Galileo - y los satélites Anik, China Disaster Monitoring Constellation-4 (DMC-4), Sina-1 y TopSat, así como el satélite estudiantil NCUBE de Noruega y el UVE-1. 	[[380, 386], [827, 832], [85, 92], [294, 299], [389, 394], [507, 513], [590, 595], [732, 735], [835, 841], [844, 850], [885, 890], [907, 913]]	[[367, 378], [790, 825], [423, 505], [519, 588]]	['AMC-12', 'DMC-4', 'GLONASS', 'TNS-O', 'AMC-2', 'OISETS', 'INDEX', 'AMC', 'Sina-1', 'TopSat', 'NCUBE', 'UVE-1.']	['AMERICOM-12', 'Disaster Monitoring Constellation-4', 'Satélite Experimental para el Estudio de las Comunicaciones Interorbitales Ópticas', 'satélite para experimentos de demostración de tecnologías innovadoras']
279	Es también importante establecer programas regionales para vigilar la desertificación, sobre la base de la investigación científica y el uso de tecnologías modernas.  Los países de la región exhortan al Fondo para el Medio Ambiente Mundial (FMAM) a que asigne recursos financieros y establezca mecanismos en apoyo de los programas nacionales y regionales de lucha contra la desertificación. 	[[241, 245]]	[[203, 239]]	['FMAM']	['Fondo para el Medio Ambiente Mundial']
280	a De conformidad con lo dispuesto en la resolución 64/276 de la Asamblea General.  Misión de las Naciones Unidas en la República Centroafricana y el Chad (MINURCAT)a Ingresos y gastos y variaciones de las reservas y saldos de los fondos en el período comprendido entre el 1 de julio de 2010 y el 31 de diciembre de 2010, al 30 de junio de 2011	[[155, 163]]	[[83, 143]]	['MINURCAT']	['Misión de las Naciones Unidas en la República Centroafricana']
281	El presente informe, que abarca el período comprendido entre el 1 de julio y el 31 de diciembre de 2013, ofrece un panorama general de los acontecimientos nacionales, intersectoriales y transfronterizos ocurridos en África Occidental y en él se da cuenta de las actividades realizadas por la UNOWA en las esferas de los buenos oficios, la diplomacia preventiva y, la mediación política, además del aumento de la capacidad regional para hacer frente a las amenazas y los desafíos que afectan a la paz y la estabilidad regionales.  También se describe la cooperación de la Oficina con la Comunidad Económica de los Estados de África Occidental (CEDEAO), la Unión del Río Mano y la Unión Africana para promover la paz y la estabilidad en la región. 	[[643, 649], [292, 297]]	[[586, 641]]	['CEDEAO', 'UNOWA']	['Comunidad Económica de los Estados de África Occidental']
282	ii.  Programas relacionados con el uso del Sistema Integrado de Información de Gestión (IMIS), para unos 500 participantes; iii.	[[88, 92]]	[[64, 86]]	['IMIS']	['Información de Gestión']
283	El resultado de la participación del Programa en estos procesos de consulta pretende garantizar que, en los debates que se mantengan en la etapa posterior a 2015, se conceda gran prioridad al problema del hambre.  Los despachos regionales y oficinas en los países del PMA también intervienen en procesos nacionales de diálogo colaborando con los coordinadores residentes y los equipos en los países y en estrecha coordinación con la FAO, el Fondo Internacional de Desarrollo Agrícola (FIDA), el Fondo de las Naciones Unidas para la Infancia (UNICEF) y otros asociados interinstitucionales. 	[[485, 489], [268, 271], [433, 436], [542, 548]]	[[441, 483], [495, 540]]	['FIDA', 'PMA', 'FAO', 'UNICEF']	['Fondo Internacional de Desarrollo Agrícola', 'Fondo de las Naciones Unidas para la Infancia']
284	El Ministro de Relaciones Exteriores dijo que entre 1994 y 1996 se habían confiscado unas 18.000 armas de fuego del público.  Subrayó que Azerbaiyán era ahora uno de los Estados de la Comunidad de Estados Independientes (CEI) con la tasa de delincuencia más baja. 	[[221, 224]]	[[184, 219]]	['CEI']	['Comunidad de Estados Independientes']
285	PM = programa municipal.  PP = programa provincial. 	[[26, 28], [0, 2]]	[[31, 50], [5, 23]]	['PP', 'PM']	['programa provincial', 'programa municipal']
286	C. Incineración de desechos Otros NP = No presente; NA = no aplicable; NE = no estimado; Gg = gigagramos. 	[[34, 36], [52, 54], [71, 73], [89, 91]]	[[39, 50], [57, 69], [76, 87], [94, 104]]	['NP', 'NA', 'NE', 'Gg']	['No presente', 'no aplicable', 'no estimado', 'gigagramos']
287	También está previsto establecer asociaciones de colaboración con otros interesados influyentes en la región con miras a velar por la ejecución eficaz de las actividades anteriormente citadas.  En 2006-2007, se organizó un seminario sobre la aprobación técnica de los vehículos TIR con miras a facilitar los cruces fronterizos en la región, y se realizaron 24 misiones de asesoramiento con miras a fortalecer la capacidad de los países miembros para aplicar los acuerdos de infraestructura de la CEPE sobre transporte en el marco de los proyectos de ferrocarril transeuropeo (TER), autopista transeuropea norte-sur (TEM) y red de transporte euroasiática, así como para facilitar el transporte transfronterizo. 	[[576, 579], [278, 281], [496, 500], [616, 619]]	[[562, 574], [582, 613]]	['TER', 'TIR', 'CEPE', 'TEM']	['transeuropeo', 'autopista transeuropea norte-su']
288	Sin embargo, ninguna de las opciones parece adecuada para sustituir totalmente a los HCFC.  Recientemente se ha afirmado que se están produciendo HFO fluoroquímicos no saturados (hidrofluoroolefinas) con potencial cero de agotamiento de la capa de ozono y HCFO (hidroclorofluoroolefinos) cuyo potencial de agotamiento de la capa de ozono es insignificante. 	[[256, 260], [85, 89], [146, 149]]	[[262, 286], [179, 198]]	['HCFO', 'HCFC', 'HFO']	['hidroclorofluoroolefinos', 'hidrofluoroolefinas']
289	Por ejemplo, mientras que la participación de las PYME en el total de las exportaciones de la India fue aproximadamente del 32%, su participación en la exportación de productos textiles y de cuero se situó en torno al 80%.  Igualmente, en la República de Corea correspondió a las PYME el 40% del total de las exportaciones, mientras que su participación en las exportaciones de productos eléctricos y electrónicos fue del 60% aproximadamente Véase United Nations, Expansion of Manufactured Exports by Small and Medium Enterprises (SMes) in ESCAP Region. 	[[531, 535], [50, 54], [280, 284]]	[[501, 529]]	['SMes', 'PYME', 'PYME']	['Small and Medium Enterprises']
290	La Organización de las Naciones Unidas para el Desarrollo Industrial (ONUDI) siguió apoyando a la Federación Industrial Palestina mediante la prestación de asistencia a empresas locales pequeñas y medianas.  Pese a haber tenido que recortar muchas de las actividades previstas, la Organización Internacional del Trabajo (OIT) continuó con su Programa Palestino de Empleo, y con varios proyectos de capacitación e investigación relacionados con actividades de formación profesional y sindicales, el sector privado y el trabajo infantil. 	[[321, 324], [70, 75]]	[[281, 319], [3, 68]]	['OIT', 'ONUDI']	['Organización Internacional del Trabajo', 'Organización de las Naciones Unidas para el Desarrollo Industrial']
291	 7. Hasta la fecha se han celebrado tres seminarios: del 12 al 14 de septiembre de 2007 en Bogotá, en cooperación con la Organización de los Estados Americanos (OEA); del 14 al 16 de noviembre de 2007 en Kuala Lumpur, para Asia central y oriental, y del 4 al 6 de diciembre de 2007 en El Cairo, para el Oriente Medio y África septentrional. 	[[161, 164]]	[[121, 159]]	['OEA']	['Organización de los Estados Americanos']
292	"Un enfoque para la nomenclatura de productos y mezclas a los efectos de incluir sustancias en las listas del Convenio consiste simplemente en asignar una nomenclatura a la mezcla comercial, por ejemplo, éter de pentabromodifenilo (C-PentaBDE), como se hizo en la segunda reunión del Comité.  Según se señaló en el perfil de riesgos aprobado en noviembre de 2006: ""El producto comercial éter de pentabromodifenilo (C-PentaBDE) se refiere a mezclas de congéneres de éter de bromodifenilo cuyos principales componentes son 2,2', 4,4'- éter de tetrabromodifenilo (BDE-47 CAS No. 40088-47-9) y 2,2',4,4',5-éter de pentabromodifenilo (BDE-99 CAS No."	[[414, 424], [231, 241], [560, 563], [629, 632]]	[[203, 229], [386, 412], [532, 558], [601, 627]]	['C-PentaBDE', 'C-PentaBDE', 'BDE', 'BDE']	['éter de pentabromodifenilo', 'éter de pentabromodifenilo', 'éter de tetrabromodifenilo', 'éter de pentabromodifenilo']
293	No obstante, el país sigue haciendo frente a las consecuencias devastadoras del VIH/SIDA y de una elevada tasa de mortalidad materna de 984 defunciones por cada 100.000 nacidos vivos.  Se ha elaborado una hoja de ruta nacional quinquenal para la reducción de la mortalidad materna con el apoyo del Fondo de Población de las Naciones Unidas (UNFPA), la Organización Mundial de la Salud (OMS) y el Fondo de las Naciones Unidas para la Infancia (UNICEF). 	[[386, 389], [341, 346], [443, 450], [80, 83], [84, 88]]	[[352, 384], [298, 339], [396, 441]]	['OMS', 'UNFPA', 'UNICEF)', 'VIH', 'SIDA']	['Organización Mundial de la Salud', 'Fondo de Población de las Naciones Unidas', 'Fondo de las Naciones Unidas para la Infancia']
294	Dicha Comisión está integrada por representantes del Ministerio de Salud (coordinador), Ministerio de Educación Pública, Caja Costarricense de Seguro Social y la Escuela de Nutrición de la Universidad de Costa Rica.  Desde el inicio de sus labores, el grupo también ha contado con la asesoría técnica del Instituto de Nutrición de Centroamérica y Panamá (INCAP) y de la Organización Panamericana de la Salud (OPS). 	[[355, 360], [409, 412]]	[[305, 353], [370, 407]]	['INCAP', 'OPS']	['Instituto de Nutrición de Centroamérica y Panamá', 'Organización Panamericana de la Salud']
295	En especial, celebramos la Iniciativa de Muskoka sobre mortalidad infantil y salud materna, pues creemos que ningún objetivo de desarrollo sustituye a otro de manera sustancial.  Sin dudas, la NEPAD brinda oportunidades para que África acelere el logro de sus Objetivos de Desarrollo del Milenio (ODM), pero también creemos que la plena aplicación de sus celebradas iniciativas depende en gran medida de una asistencia para el desarrollo mayor y uniforme. 	[[297, 300], [193, 198]]	[[260, 295]]	['ODM', 'NEPAD']	['Objetivos de Desarrollo del Milenio']
296	Los buques también deben estar en condiciones de operar bajo las normas internacionales en entornos seguros, protegidos y libres de delincuencia y, en ese sentido, reconocemos la necesidad de adoptar medidas adicionales encaminadas a mantener las reglas y normas internacionales en materia de seguridad marítima, así como a luchar contra las crecientes amenazas a la seguridad marítima.  A ese respecto, la CARICOM acoge con satisfacción las nuevas normas internacionales basadas en objetivos para la construcción de buques graneleros y petroleros y otras nuevas normas relativas a la seguridad de los buques que fueron adoptadas en mayo por el Comité de Seguridad Marítima de la Organización Marítima Internacional (OMI). 	[[717, 720], [407, 414]]	[[680, 715]]	['OMI', 'CARICOM']	['Organización Marítima Internacional']
297	Meta: Ratificar, al menos, dos.  Fuente de datos: Ministerio de Justicia (MINJUS). e informes del Gobierno.	[[74, 80]]	[[50, 72]]	['MINJUS']	['Ministerio de Justicia']
298	2. Fondo fiduciario para la asistencia electoral a Haití Este fondo fiduciario fue establecido en virtud de la resolución 940 (1994) del Consejo de Seguridad a fin de ayudar a las autoridades constitucionales legítimas de Haití a establecer un entorno propicio para la celebración de elecciones legislativas libres y limpias, que serían organizadas por esas autoridades y que, cuando ellas la solicitaran, serían observadas por las Naciones Unidas en cooperación con la Organización de los Estados Americanos (OEA). 	[[510, 513]]	[[470, 508]]	['OEA']	['Organización de los Estados Americanos']
299	Habida cuenta de que se siguió impidiendo su visita a Myanmar, el Relator Especial visitó los países limítrofes de la región, en los que recibió el apoyo de todos los equipos de las Naciones Unidas en los países.  Del 11 al 26 de febrero de 2006, el Relator Especial visitó la India, Malasia, Indonesia y Tailandia, donde llevó a cabo consultas con representantes del Ministerio de Relaciones Exteriores, diplomáticos, parlamentarios indios, el Grupo Interparlamentario de la Asociación de Naciones del Asia Sudoriental (ASEAN) en Malasia, Indonesia y Tailandia, así como actores no gubernamentales. 	[[521, 526]]	[[476, 519]]	['ASEAN']	['Asociación de Naciones del Asia Sudoriental']
300	Esta política de apoyo por parte del Banco estimularía una mayor participación de los donantes bilaterales para prestar asistencia a la cooperación regional entre países en desarrollo.  En las reuniones organizadas por la Comunidad Europea en octubre de 1991 y febrero de 1992, en relación con el Programa Especial de Asistencia (PEA) a los países endeudados del Africa al sur del Sáhara, la Comunidad Europea pidió que se realizaran nuevos estudios sobre posibles enfoques para incorporar una dimensión regional en los programas de ajuste estructural, indicando que podría desempeñar un papel esencial en la asistencia al desarrollo destinada a las agrupaciones regionales y organizaciones intergubernamentales en el Africa al sur del Sáhara en el próximo decenio. 	[[330, 333]]	[[297, 328]]	['PEA']	['Programa Especial de Asistencia']
301	La Sra. Interiano (El Salvador) dice que su Gobierno acoge con beneplácito la respuesta inmediata de la Oficina de Coordinación de Asuntos Humanitarios después de la tormenta tropical Stan y la erupción del volcán Ilamatepec en 2005.  Este apoyo permitió a su Gobierno evaluar rápidamente los daños que, según la Comisión Económica para América Latina y el Caribe (CEPAL), superaron los 350 millones de dólares. 	[[365, 370]]	[[313, 356]]	['CEPAL']	['Comisión Económica para América Latina y el']
302	En el párrafo 182 de la resolución 64/71, la Asamblea pidió a la División de Asuntos Oceánicos y del Derecho del Mar de las Naciones Unidas que proporcionara apoyo para el proceso ordinario, en cooperación, cuando proceda, con los organismos especializados y programas de las Naciones Unidas.  El proceso ordinario ha trabajado en colaboración con los siguientes organismos de las Naciones Unidas : la Organización de las Naciones Unidas para la Agricultura y la Alimentación (FAO), la Organización Marítima Internacional (OMI), la Organización Meteorológica Mundial (OMM) y la Autoridad Internacional de los Fondos Marinos, entre otros (69). 	[[523, 526], [568, 571], [477, 480]]	[[486, 521], [532, 566], [402, 475]]	['OMI', 'OMM', 'FAO']	['Organización Marítima Internacional', 'Organización Meteorológica Mundial', 'Organización de las Naciones Unidas para la Agricultura y la Alimentación']
303	La recopilación de información relativa a la aplicación de la Convención Internacional sobre la protección de los derechos de todos los trabajadores migratorios y de sus familiares (la Convención) se realizó mediante un amplio proceso de consultas.  El presente informe se elaboró siguiendo una metodología basada en la participación de distintos actores, complementada por visitas sobre el terreno, conversaciones y entrevistas con representantes de las instituciones públicas y organizaciones de la sociedad civil, entre ellas la Liga de los Derechos de la Persona en la región de los Grandes Lagos (LDGL); el Congreso del Trabajo y la Fraternidad (COTRAF); la Central de Sindicatos de Trabajadores de Rwanda (CESTRAR); el Colectivo de Ligas y Asociaciones de Derechos Humanos (CLADHO); la African Evangelistic Entreprise en Rwanda (AEE/RWANDA); la Asociación de la Juventud para la Promoción de los Derechos Humanos (AJPRODHO); los organismos de las Naciones Unidas y las organizaciones internacionales (Programa de las Naciones Unidas para el Desarrollo (PNUD), OIT, Organización Internacional para las Migraciones (OIM)). 	[[602, 606], [651, 657], [712, 719], [780, 786], [920, 928], [1120, 1123], [835, 845], [1059, 1063], [1066, 1069]]	[[532, 600], [612, 649], [663, 710], [725, 778], [851, 918], [1071, 1118], [792, 833], [1007, 1057]]	['LDGL', 'COTRAF', 'CESTRAR', 'CLADHO', 'AJPRODHO', 'OIM', 'AEE/RWANDA', 'PNUD', 'OIT']	['Liga de los Derechos de la Persona en la región de los Grandes Lagos', 'Congreso del Trabajo y la Fraternidad', 'Central de Sindicatos de Trabajadores de Rwanda', 'Colectivo de Ligas y Asociaciones de Derechos Humanos', 'Asociación de la Juventud para la Promoción de los Derechos Humanos', 'Organización Internacional para las Migraciones', 'African Evangelistic Entreprise en Rwanda', 'Programa de las Naciones Unidas para el Desarrollo']
304	El BDE-99 se propaga a mayores distancias, y se extiende por el Ártico, el océano Atlántico, Asia y África.  Se calcularon las distancias de transporte (DT) para ambos congéneres. 	[[153, 155], [3, 6]]	[[127, 151]]	['DT', 'BDE']	['distancias de transporte']
