3903	A direct comparison of metabolite QTL and eQTL maps reveals that for both pathways, all eQTLs collocate with metabolite QTLs (Table 2, Figures 2 and 7).	[[42, 46], [88, 92], [34, 37], [120, 123]]	[]	['eQTL', 'eQTL', 'QTL', 'QTL']	[]	PMC1976331.nxml
3904	However, the predictive capacity of eQTLs is not perfect, as indicated by the presence of metabolite-specific QTL clusters that do not associate with eQTL clusters..	[[36, 40], [150, 154], [110, 113]]	[]	['eQTL', 'eQTL', 'QTL']	[]	PMC1976331.nxml
3905	Shared and Unique QTLs.	[[18, 21]]	[]	['QTL']	[]	PMC1976331.nxml
3906	Metabolite-specific QTL clusters cannot be explained by the superior power of the metabolite QTL analysis, which used 403 RILs versus the 211 phenotyped for transcript level, as restriction of the metabolite analysis to the set of 211 RILs included in the expression QTL analysis did not alter this result (unpublished data).	[[20, 23], [93, 96], [267, 270], [122, 125], [235, 238]]	[]	['QTL', 'QTL', 'QTL', 'RIL', 'RIL']	[]	PMC1976331.nxml
3907	In addition, higher heritability of transcript levels versus metabolite traits creates a higher statistical likelihood of failure to detect metabolite QTLs than eQTLs (Figure 2).	[[161, 165], [151, 154]]	[]	['eQTL', 'QTL']	[]	PMC1976331.nxml
3908	Although the eQTL and metabolite QTL analysis were done at different times, all experiments used seed from the same mothers, and were grown in the same growth chamber under similar growth conditions.	[[13, 17], [33, 36]]	[]	['eQTL', 'QTL']	[]	PMC1976331.nxml
3909	We therefore feel that biological processes, rather than statistical or experimental considerations, explain these metabolite-specific QTLs.	[[135, 138]]	[]	['QTL']	[]	PMC1976331.nxml
3910	Metabolite-specific QTLs could be caused by metabolic feedback mechanisms, whereby a product is responsible for fine-tuning the activity of a rate-limiting enzyme in the biosynthetic pathway.	[[20, 23]]	[]	['QTL']	[]	PMC1976331.nxml
3911	Alternatively, metabolite-specific QTLs may identify loci controlling flux of substrates into the pathway.	[[35, 38]]	[]	['QTL']	[]	PMC1976331.nxml
3912	In addition, polymorphisms that affect post-translational regulation or structural variation in enzymes could lead to metabolite QTLs independent of loci controlling transcript levels.	[[129, 132]]	[]	['QTL']	[]	PMC1976331.nxml
3913	A similar result would be observed if the metabolite QTLs were caused by variation in other biosynthetic pathways that affect substrate availability, or by eQTLs affecting an unknown biosynthetic gene.	[[156, 160], [53, 56]]	[]	['eQTL', 'QTL']	[]	PMC1976331.nxml
3914	The presence of QTLs that exclusively affect metabolites and not expression traits illustrates the complexity involved in extrapolating variation in gene expression to changes in metabolite content..	[[16, 19]]	[]	['QTL']	[]	PMC1976331.nxml
3915	The three most consistently detected QTLs for aliphatic glucosinolate content and transcript variation were GSL.AOP, GSL.Elong, and GSL.V.66.	[[112, 115], [108, 111], [117, 120], [132, 135], [37, 40]]	[]	['AOP', 'GSL', 'GSL', 'GSL', 'QTL']	[]	PMC1976331.nxml
3916	Two of these network QTLs, AOP and Elong, contain cis-eQTLs controlling variation in transcript levels for enzymes located at the beginning and end of the aliphatic glucosinolate pathway.	[[27, 30], [54, 58], [21, 24]]	[]	['AOP', 'eQTL', 'QTL']	[]	PMC1976331.nxml
3917	Neither AOP nor Elong has previously been associated with regulation of other glucosinolate biosynthetic or regulatory genes.	[[8, 11]]	[]	['AOP']	[]	PMC1976331.nxml
3918	The GSL.AOP QTL is likely controlling glucosinolate content and expression through natural variation in the AOP2 gene (Figure 5).	[[8, 11], [4, 7], [12, 15]]	[]	['AOP', 'GSL', 'QTL']	[]	PMC1976331.nxml
3919	For the GSL.Elong network QTLs, the comparison of eQTLs to metabolite QTLs suggests that variation in transcript levels for at least two biosynthetic genes (MAM1 and MAM3) at GSL.Elong directly causes metabolic variation, and that this biosynthetic variation may alter transcript regulation for nearly the entire biosynthetic pathway.	[[50, 54], [8, 11], [175, 178], [26, 29], [70, 73]]	[]	['eQTL', 'GSL', 'GSL', 'QTL', 'QTL']	[]	PMC1976331.nxml
3920	One possibility is that a metabolic intermediate produced in the GSL.Elong4C background negatively regulates gene expression.	[[65, 68]]	[]	['GSL']	[]	PMC1976331.nxml
3921	Alternatively, both the GSL.AOP and GSL.Elong loci could possess tightly linked second loci that cause the observed transcriptional polymorphisms and also interact epistatically.	[[28, 31], [24, 27], [36, 39]]	[]	['AOP', 'GSL', 'GSL']	[]	PMC1976331.nxml
3922	Comparing the remaining network eQTLs to candidate glucosinolate transcriptional regulators shows that the GSL.ALIPH.V.66 QTL overlaps the physical position of the MYB28 transcription factor, which has a large-effect cis-eQTL [17,39].	[[32, 36], [221, 225], [107, 110], [122, 125]]	[]	['eQTL', 'eQTL', 'GSL', 'QTL']	[]	PMC1976331.nxml
3923	Likewise, the GSL.INDOLIC.V.45 and GSL.INDOLIC.V.59 QTLs overlap the physical position of the indolic transcription factors, ATR1 and ATR2, and both genes have cis-eQTLs [17,29,46].	[[164, 168], [14, 17], [35, 38], [52, 55]]	[]	['eQTL', 'GSL', 'GSL', 'QTL']	[]	PMC1976331.nxml
3924	This suggests that these three QTLs may be explained by variation in the expression of these known regulatory genes.	[[31, 34]]	[]	['QTL']	[]	PMC1976331.nxml
3925	In addition, the GSL.ALIPH.I.0 and GSL.ALIPH.III.10 QTLs overlap with the physical position for the aliphatic glucosinolate transcriptional regulators AtDOF1.1 and IQD1, respectively [28,47].	[[17, 20], [35, 38], [52, 55]]	[]	['GSL', 'GSL', 'QTL']	[]	PMC1976331.nxml
3926	Neither gene exhibits a cis-eQTL, suggesting that if these genes are responsible for GSL.ALIPH.I.0 and GSL.ALIPH.III.10 QTLs, it is potentially due to an activity polymorphism.	[[28, 32], [85, 88], [103, 106], [120, 123]]	[]	['eQTL', 'GSL', 'GSL', 'QTL']	[]	PMC1976331.nxml
3927	The GSL.ALIPH.II.15 QTL, a major network eQTL for transcript levels for both aliphatic and indolic glucosinolate pathways, does not overlap any known biosynthetic or regulatory genes.	[[41, 45], [4, 7], [20, 23]]	[]	['eQTL', 'GSL', 'QTL']	[]	PMC1976331.nxml
3928	This locus does colocalize with a massive eQTL cluster controlling the expression of several thousand genes [17].	[[42, 46]]	[]	['eQTL']	[]	PMC1976331.nxml
3929	These results suggest that eQTLs can control metabolite production through a variety of direct and indirect regulatory mechanisms..	[[27, 31]]	[]	['eQTL']	[]	PMC1976331.nxml
3930	While most eQTLs co-located with QTL clusters controlling several metabolites, there were also instances in which a statistically significant association between expression and metabolic phenotypes was limited to one or few metabolic traits.	[[11, 15], [33, 36]]	[]	['eQTL', 'QTL']	[]	PMC1976331.nxml
3931	For example, SGT74B1 catalyzes glycosylation of the characteristic glucosinolate backbone structure, and its expression is controlled by a single eQTL at GSL.ALIPH.I20 [48].	[[146, 150], [154, 157]]	[]	['eQTL', 'GSL']	[]	PMC1976331.nxml
3932	This large-effect cis-eQTL maps to a 100-kb interval that includes the physical position of SGT74B1.	[[22, 26]]	[]	['eQTL']	[]	PMC1976331.nxml
3933	Instead, the lack of detected effects in this study for this eQTL on the accumulation of other glucosinolates is likely because genotypes accumulating but-3-enyl glucosinolate also exhibit the highest level of total aliphatic glucosinolates within this population (Table 1).	[[61, 65]]	[]	['eQTL']	[]	PMC1976331.nxml
3934	Consequently, unexpected factors directly related to biochemical pathway connectivity and flux can interfere with our ability to directly associate eQTLs for biosynthetic genes with specific metabolite QTLs.	[[148, 152], [202, 205]]	[]	['eQTL', 'QTL']	[]	PMC1976331.nxml
3935	As such, eQTLs are not predictive in all contexts..	[[9, 13]]	[]	['eQTL']	[]	PMC1976331.nxml
3936	This comparative analysis of eQTLs to metabolic QTLs has provided novel insights, including the identification of the enzymes AOP2 and MAM1 as well as the transcription factor MYB28 as potential regulators of transcript accumulation for the complete aliphatic glucosinolate biosynthetic pathway.	[[29, 33], [48, 51]]	[]	['eQTL', 'QTL']	[]	PMC1976331.nxml
3937	In addition, differential expression of the ATR1 and ATR2 transcription factors have been implicated as the underlying cause of QTLs controlling the indolic glucosinolate pathway.	[[128, 131]]	[]	['QTL']	[]	PMC1976331.nxml
3938	Identification and validation of the molecular causes of the 17 different QTLs identified in this study will require a complex mixture of experiments ranging from transgenic complementation to validate the gene, promoter swaps to validate the difference in gene expression, and recombination mapping to more precisely identify the causal polymorphism [49]..	[[74, 77]]	[]	['QTL']	[]	PMC1976331.nxml
3939	A broader metabolomics analysis in comparison to eQTLs for all known enzymatic loci will be required to test whether these differences in heritability and epistasis are a general feature of transcriptomic and metabolomic networks.	[[49, 53]]	[]	['eQTL']	[]	PMC1976331.nxml
3940	Furthermore, this analysis shows that the comparison of eQTLs to metabolite QTLs within an a priori–defined framework can identify complex regulatory mechanisms whereby variation in enzymes or metabolites may feed back to alter transcript accumulation.	[[56, 60], [76, 79]]	[]	['eQTL', 'QTL']	[]	PMC1976331.nxml
3941	thaliana RILs [53] was used to map QTLs controlling individual and total glucosinolate content for both the aliphatic and indolic glucosinolates.	[[35, 38], [9, 12]]	[]	['QTL', 'RIL']	[]	PMC1976331.nxml
3942	The QTL on Chromosome V for total content of aliphatic glucosinolates in the August 2005 experiment is also presented elsewhere for clarity (Sonderby, Hansen, Halkier, and Kliebenstein, unpublished data).	[[4, 7]]	[]	['QTL']	[]	PMC1976331.nxml
3943	Further, 211 of these lines have been analyzed for variation in gene expression and used to map QTLs controlling transcript levels [17,18], allowing comparison of QTLs controlling metabolite accumulation with transcript levels for the underlying biosynthetic genes..	[[96, 99], [163, 166]]	[]	['QTL', 'QTL']	[]	PMC1976331.nxml
3944	Using the same growth chambers, similar growth conditions, and assaying glucosinolate content at the same developmental stage analyzed in the eQTL mapping experiment maximizes our ability to compare the metabolic QTL results with eQTLs for the biosynthetic genes [17,18].	[[142, 146], [230, 234], [213, 216]]	[]	['eQTL', 'eQTL', 'QTL']	[]	PMC1976331.nxml
3945	At 35 days after germination, a fully expanded mature leaf was harvested, digitally photographed, and analyzed for glucosinolate content as described below at the same age as the plants used for eQTL analysis [17,18]..	[[195, 199]]	[]	['eQTL']	[]	PMC1976331.nxml
3946	Individual desulfo-glucosinolates within each sample were separated and detected by high-performance liquid chromatography (HPLC)–diode-array detection, and identified and quantified by comparison to purified standards.	[[124, 128]]	[[84, 122]]	['HPLC']	['high-performance liquid chromatography']	PMC1976331.nxml
3947	This enables the detection of QTLs that specifically alter 3C glucosinolate accumulation irrespective of specific side-chain modification.	[[30, 33]]	[]	['QTL']	[]	PMC1976331.nxml
3948	For each glucosinolate trait, we determined the average value per RIL per experiment for QTL mapping.	[[89, 92], [66, 69]]	[]	['QTL', 'RIL']	[]	PMC1976331.nxml
3949	Because there was no significant difference in the variance of the traits between the experiments, we also calculated the average value per RIL across all three experiments for all traits (Table S2).	[[140, 143]]	[]	['RIL']	[]	PMC1976331.nxml
3950	Heritability of each glucosinolate trait was estimated using the general linear model procedure within SAS (http://www.sas.com) where broad sense heritability was defined as σ2g/σ2p (Table S1), where σ2g is the estimated genetic variance for the metabolite among different genotypes in this sample of RILs, and σ2p is the estimated phenotypic variance for the metabolite [2]..	[[301, 304]]	[]	['RIL']	[]	PMC1976331.nxml
3951	Heritability, eQTL position, eQTL effect, and transcript levels for individual transcripts were obtained using the RMA estimated expression values from the previously published analysis of gene expression in the Bay × Sha population [17].	[[14, 18], [29, 33]]	[]	['eQTL', 'eQTL']	[]	PMC1976331.nxml
3952	To conduct network expression analysis, transcript levels for each biosynthetic gene within each RIL were standardized as z-scores.	[[97, 100]]	[]	['RIL']	[]	PMC1976331.nxml
3953	This is done by taking the transcript level for a gene within a RIL, subtracting the mean transcript level for that gene among the RILs, then dividing the resulting value by the standard deviation for that transcript among the RILs [18].	[[64, 67], [131, 134], [227, 230]]	[]	['RIL', 'RIL', 'RIL']	[]	PMC1976331.nxml
3954	The mean z-score for the aliphatic and indolic glucosinolate biosynthetic genes was calculated within each RIL for each replicate [18].	[[107, 110]]	[]	['RIL']	[]	PMC1976331.nxml
3955	This pathway mean z-score per RIL per replicate was then used to estimate heritability of the aliphatic and indolic glucosinolate pathway gene expression as described for the metabolites.	[[30, 33]]	[]	['RIL']	[]	PMC1976331.nxml
3956	The mean z-score per RIL across replicates was calculated and used to map QTLs controlling transcript levels of the aliphatic and indolic glucosinolate biosynthetic pathways (Table S4).	[[74, 77], [21, 24]]	[]	['QTL', 'RIL']	[]	PMC1976331.nxml
3957	The Bay × Sha RIL population has been previously genotyped [53], and additional markers were obtained from the expression QTL analysis [62] as well as markers specific for the GSL.AOP and GSL.Elong loci [6,30].	[[180, 183], [176, 179], [188, 191], [122, 125], [14, 17]]	[]	['AOP', 'GSL', 'GSL', 'QTL', 'RIL']	[]	PMC1976331.nxml
3958	To maximize our ability to detect all possible QTLs, we used the averages from each experiment, May 2004, May 2005, and August 2005, as well as the average across all experiments to conduct four QTL mapping tests.	[[47, 50], [195, 198]]	[]	['QTL', 'QTL']	[]	PMC1976331.nxml
3959	The four averages for each trait were independently used for QTL mapping within Windows QTL Cartographer v2.5 (http://statgen.ncsu.edu/qtlcart/WQTLCart.htm) [63–65].	[[61, 64], [88, 91]]	[]	['QTL', 'QTL']	[]	PMC1976331.nxml
3960	Composite interval mapping was implemented using Zmap (Model 6 within Windows QTL Cartographer v2.5) with a 10-cM window and an interval mapping increment of 2 cM.	[[78, 81]]	[]	['QTL']	[]	PMC1976331.nxml
3961	The declaration of statistically significant QTLs is based on permutation-derived empirical thresholds using 1,000 permutations for each trait mapped [66,67].	[[45, 48]]	[]	['QTL']	[]	PMC1976331.nxml
3962	The Eqtl module of QTL Cartographer was used to automatically identify the location of each significant QTL for each trait from each experiment and the whole experiment average (Tables S5–S7) [65].	[[19, 22], [104, 107]]	[]	['QTL', 'QTL']	[]	PMC1976331.nxml
3963	In addition, all data from the three different experiments were used in the multi-trait composite interval algorithm within QTL Cartographer v2.5..	[[124, 127]]	[]	['QTL']	[]	PMC1976331.nxml
3964	QTL clusters were identified by using the QTL summation approach, where the position of each QTL for each trait for each experiment is indicated by a 1, and the number of traits controlled by a QTL at a given position is totaled [18].	[[42, 45], [93, 96], [194, 197]]	[]	['QTL', 'QTL', 'QTL']	[]	PMC1976331.nxml
3965	This summation was conducted using four groups: Group I, all aliphatic glucosinolate metabolite traits; Group II, all eQTLs for aliphatic glucosinolate biosynthetic genes; Group III, all indolic glucosinolate metabolite traits; and Group IV, all eQTLs for indolic glucosinolate biosynthetic genes.	[[118, 122], [246, 250]]	[]	['eQTL', 'eQTL']	[]	PMC1976331.nxml
3966	These QTL clusters identified a set of defined genetic positions that were then named respective to their position and whether they affected aliphatic or indolic glucosinolate content (Tables S5–S7).	[[6, 9]]	[]	['QTL']	[]	PMC1976331.nxml
3967	The QTLs at the previously characterized and cloned AOP and Elong loci were named as such [30–32,69]..	[[52, 55], [4, 7]]	[]	['AOP', 'QTL']	[]	PMC1976331.nxml
3968	To further validate each QTL identified and query for potential epistasis, we conducted an analysis of variance (ANOVA) using all experiments.	[[113, 118], [25, 28]]	[[91, 111]]	['ANOVA', 'QTL']	['analysis of variance']	PMC1976331.nxml
3969	For each trait, the markers most closely associated with each significant main-effect QTL for that trait were used as main effect cofactors.	[[86, 89]]	[]	['QTL']	[]	PMC1976331.nxml
3970	An automated SAS script was then developed to directly test all main effects as well as all possible pairwise interactions, including experiment × marker(QTL) and marker(QTL) × marker(QTL) interactions.	[[154, 157], [170, 173], [184, 187]]	[]	['QTL', 'QTL', 'QTL']	[]	PMC1976331.nxml
3971	The script returned all significance values as well as QTL main-effect estimates in terms of allelic substitution values (Tables S5–S7).	[[55, 58]]	[]	['QTL']	[]	PMC1976331.nxml
3972	These two lines were grown in a randomized block design with wild-type Col-0 and tested by HPLC for glucosinolate content and by ATH1 Affymetrix microarrays (http://www.affymetrix.com) for altered transcript levels [17,18].	[[91, 95]]	[]	['HPLC']	[]	PMC1976331.nxml
3973	For total aliphatic glucosinolate content, six individual plants per line were measured and ANOVA used to test for altered glucosinolate accumulation.	[[92, 97]]	[]	['ANOVA']	[]	PMC1976331.nxml
3974	Transcript levels for the genes involved in aliphatic glucosinolate biosynthesis (Table S3) were obtained and used in a targeted ANOVA testing the effect of the AOP2 transgene.	[[129, 134]]	[]	['ANOVA']	[]	PMC1976331.nxml
3975	For all traits, ANOVA was conducted to test for the effect of variation between the RILs (Line), Experiment, Flat within an Experiment (Rep(Exp)) and an interaction between Line and Experiment.	[[16, 21], [84, 87]]	[]	['ANOVA', 'RIL']	[]	PMC1976331.nxml
3976	Line represents the specific Bay × Sha RIL and N is the number of measurements obtained for this RIL..	[[39, 42], [97, 100]]	[]	['RIL', 'RIL']	[]	PMC1976331.nxml
3977	The average trait value per RIL across experiments along with the trait value per RIL for each individual experiment was used for QTL mapping; the presence of a QTL in a specific experiment is shown under “QTL Detection in Given Experiment.” The MT QTL column shows the complete results from the multitrait composite interval mapping within QTL Cartographer.	[[130, 133], [161, 164], [206, 209], [249, 252], [341, 344], [28, 31], [82, 85]]	[]	['QTL', 'QTL', 'QTL', 'QTL', 'QTL', 'RIL', 'RIL']	[]	PMC1976331.nxml
3978	M means that the QTL was identified as a main effect, while I means that it had an experiment specific interaction, and MI shows that it was found with both main and interaction effects using multitrait composite interval mapping.	[[17, 20]]	[]	['QTL']	[]	PMC1976331.nxml
3979	The data from each experiment were used to conduct ANOVA to test each QTL using the nearest marker as the main effect, with significance presented under “Main Effect” column.	[[51, 56], [70, 73]]	[]	['ANOVA', 'QTL']	[]	PMC1976331.nxml
3980	For each marker/QTL, the model tested for a QTL × Experiment interaction, “Exp Interaction.” The model tested all pairwise marker × marker interactions for evidence of epistasis.	[[16, 19], [44, 47]]	[]	['QTL', 'QTL']	[]	PMC1976331.nxml
3981	The average trait value per RIL across experiments along with the trait value per RIL for each individual experiment was used for QTL mapping; the presence of a QTL in a specific experiment is shown under “QTL Detection in Given Experiment.” The MT QTL column shows the complete results from the multitrait composite interval mapping within QTL Cartographer.	[[130, 133], [161, 164], [206, 209], [249, 252], [341, 344], [28, 31], [82, 85]]	[]	['QTL', 'QTL', 'QTL', 'QTL', 'QTL', 'RIL', 'RIL']	[]	PMC1976331.nxml
3982	M means that the QTL was identified as a main effect, while I means that it had an experiment specific interaction, and MI shows that it was found with both main and interaction effects using multitrait composite interval mapping.	[[17, 20]]	[]	['QTL']	[]	PMC1976331.nxml
3983	The data from each experiment were used to test each QTL using the nearest marker as main effect, with significance determined by this ANOVA presented under the “Main Effect” column.	[[135, 140], [53, 56]]	[]	['ANOVA', 'QTL']	[]	PMC1976331.nxml
3984	For each marker/QTL, the same model tested for a QTL × Experiment interaction, “Exp Interaction.” This model also tested all pairwise marker × marker interactions for evidence of epistasis.	[[16, 19], [49, 52]]	[]	['QTL', 'QTL']	[]	PMC1976331.nxml
3985	Significant eQTLs previously detected for each glucosinolate biosynthetic gene.	[[12, 16]]	[]	['eQTL']	[]	PMC1976331.nxml
3986	In addition, the additive effect of the Bay-0 allele at each eQTL is provided..	[[61, 65]]	[]	['eQTL']	[]	PMC1976331.nxml
3987	The mean z-score for each RIL for the aliphatic glucosinolate and indolic glucosinolate biosynthetic pathways are presented for the 211 RILs where there are available data..	[[26, 29], [136, 139]]	[]	['RIL', 'RIL']	[]	PMC1976331.nxml
3988	The average trait value per RIL across experiments along with the trait value per RIL for each individual experiment was used for QTL mapping, and the presence of a QTL in a specific experiment is shown under “QTL Detection in Given Experiment.” The MT QTL column shows the complete results from the multitrait composite interval mapping within QTL Cartographer.	[[130, 133], [165, 168], [210, 213], [253, 256], [345, 348], [28, 31], [82, 85]]	[]	['QTL', 'QTL', 'QTL', 'QTL', 'QTL', 'RIL', 'RIL']	[]	PMC1976331.nxml
3989	M means that the QTL was identified as a main effect, while I means that it had an experiment specific interaction, and MI shows that it was found with both main and interaction effects using multitrait composite interval mapping.	[[17, 20]]	[]	['QTL']	[]	PMC1976331.nxml
3990	The data from each experiment were used within an ANOVA to test each QTL using the nearest marker as main effect; significance is presented under the “Main Effect” column.	[[50, 55], [69, 72]]	[]	['ANOVA', 'QTL']	[]	PMC1976331.nxml
3991	For each marker/QTL, the same model tested for a QTL × Experiment interaction, “Exp Interaction.” Finally, the same model tested all pairwise marker × marker interactions for evidence of epistasis.	[[16, 19], [49, 52]]	[]	['QTL', 'QTL']	[]	PMC1976331.nxml
3992	The study of P-element repression in Drosophila melanogaster led to the discovery of the telomeric Trans-Silencing Effect (TSE), a repression mechanism by which a transposon or a transgene inserted in subtelomeric heterochromatin (Telomeric Associated Sequence or TAS) has the capacity to repress in trans in the female germline, a homologous transposon, or transgene located in euchromatin.	[[264, 267], [123, 126]]	[]	['TAS', 'TSE']	[]	PMC1976332.nxml
3993	Here, we report that TSE displays an epigenetic transmission through meiosis, which involves an extrachromosomal maternally transmitted factor.	[[21, 24]]	[]	['TSE']	[]	PMC1976332.nxml
3994	We show that this silencing is highly sensitive to mutations affecting both heterochromatin formation (Su(var)205 encoding Heterochromatin Protein 1 and Su(var)3–7) and the repeat-associated small interfering RNA (or rasiRNA) silencing pathway (aubergine, homeless, armitage, and piwi).	[[217, 224]]	[]	['rasiRNA']	[]	PMC1976332.nxml
3995	In contrast, TSE is not sensitive to mutations affecting r2d2, which is involved in the small interfering RNA (or siRNA) silencing pathway, nor is it sensitive to a mutation in loquacious, which is involved in the micro RNA (or miRNA) silencing pathway.	[[228, 233], [114, 119], [13, 16]]	[]	['miRNA', 'siRNA', 'TSE']	[]	PMC1976332.nxml
3996	These results, taken together with the recent discovery of TAS homologous small RNAs associated to PIWI proteins, support the proposition that TSE involves a repeat-associated small interfering RNA pathway linked to heterochromatin formation, which was co-opted by the P element to establish repression of its own transposition after its recent invasion of the D.	[[59, 62], [143, 146]]	[]	['TAS', 'TSE']	[]	PMC1976332.nxml
3997	Therefore, the study of TSE provides insight into the genetic properties of a germline-specific small RNA silencing pathway..	[[24, 27]]	[]	['TSE']	[]	PMC1976332.nxml
3998	Repression of transposable elements (TEs) involves complex mechanisms that can be linked to either small RNA silencing pathways or chromatin structure modifications depending on the species and/or the TE family [1–6].	[[37, 39], [201, 203]]	[[14, 34]]	['TE', 'TE']	['transposable element']	PMC1976332.nxml
3999	Drosophila species are particularly relevant to the study of these repression mechanisms since some families of TEs are recent invaders, allowing genetic analysis to be carried out on strains with or without these TEs [7,8].	[[112, 114], [214, 216]]	[]	['TE', 'TE']	[]	PMC1976332.nxml
4000	In some cases, crossing these two types of strains induces hybrid dysgenesis, a syndrome of genetic abnormalities resulting from TE mobility [9,10].	[[129, 131]]	[]	['TE']	[]	PMC1976332.nxml
4001	In the same species, strong repression of the DNA P TE, by a cellular state that has been called “P cytotype” [10], can be established by one or two telomeric P elements inserted in heterochromatic “Telomeric Associated Sequences” (TAS) at the 1A cytological site corresponding to the left end of the X chromosome [20–24].	[[232, 235], [52, 54]]	[]	['TAS', 'TE']	[]	PMC1976332.nxml
4002	We have previously shown that this P cytotype is sensitive to mutations affecting both Heterochromatin Protein 1 (HP1) [21] and the Argonaute family member AUBERGINE [25].	[[114, 117]]	[]	['HP1']	[]	PMC1976332.nxml
4003	P repression corresponds to a new picture of TE repression shown, using an assay directly linked to transposition, to be affected by heterochromatin and small RNA silencing mutants..	[[45, 47]]	[]	['TE']	[]	PMC1976332.nxml
4004	Indeed, a P-lacZ transgene or a single defective P element inserted in TAS can repress expression of euchromatic P-lacZ insertions in the female germline in trans, if a certain length of homology exists between telomeric and euchromatic insertions [23,26].	[[71, 74]]	[]	['TAS']	[]	PMC1976332.nxml
4005	This homology-dependent silencing phenomenon has been termed Trans-Silencing Effect (TSE) [26].	[[85, 88]]	[]	['TSE']	[]	PMC1976332.nxml
4006	Further, when TSE is not complete, variegating germline lacZ repression is observed from one egg chamber to another, suggesting a chromatin-based mechanism of repression [28].	[[14, 17]]	[]	['TSE']	[]	PMC1976332.nxml
4007	The latter study showed that most of the RNA sequences associated to these proteins derive from TEs.	[[96, 98]]	[]	['TE']	[]	PMC1976332.nxml
4008	Here, we analyze the genetic properties of TSE and show that it has an epigenetic transmission through meiosis, which involves an extrachromosomal maternally transmitted stimulating component.	[[43, 46]]	[]	['TSE']	[]	PMC1976332.nxml
4009	Further, in order to investigate the mechanism behind TSE, we performed a candidate gene analysis to identify genes whose mutations impair TSE.	[[54, 57]]	[]	['TSE']	[]	PMC1976332.nxml
4010	We found that TSE is strongly affected both by mutations in genes involved in heterochromatin formation and in the recently discovered small RNA silencing pathway called “repeat-associated small interfering RNAs” (rasiRNA) pathway [3,4,6,29].	[[214, 221], [14, 17]]	[]	['rasiRNA', 'TSE']	[]	PMC1976332.nxml
4011	In contrast, we show that TSE is not sensitive to genes specific to the classical RNA interference pathway linked to small interfering RNAs (siRNA) or to the micro RNA (miRNA) pathway.	[[169, 174], [141, 146], [26, 29]]	[]	['miRNA', 'siRNA', 'TSE']	[]	PMC1976332.nxml
4012	This suggests thus that TSE involves a rasiRNA pathway linked to heterochromatin formation and that such a mechanism, working in the germline, may underlie epigenetic transmission of repression through meiosis..	[[39, 46], [24, 27]]	[]	['rasiRNA', 'TSE']	[]	PMC1976332.nxml
4013	Depending on the target, TSE can be almost total (Figure 1C) or intermediate (Figure 1E and 1F).	[[25, 28]]	[]	['TSE']	[]	PMC1976332.nxml
4014	When TSE is incomplete, variegation is observed since “on” and “off” lacZ expression is seen among egg chambers: egg chambers can show strong expression (dark blue) or no expression, but intermediate repression levels are not (or very rarely) found.	[[5, 8]]	[]	['TSE']	[]	PMC1976332.nxml
4015	Simple quantification of TSE is thus possible by determining the percentage of repressed egg chambers (Figure 1F).	[[25, 28]]	[]	['TSE']	[]	PMC1976332.nxml
4016	This measure generally produces very reproducible results among replicate experiments allowing accurate quantification of TSE..	[[122, 125]]	[]	['TSE']	[]	PMC1976332.nxml
4017	(C) Complete repression of lacZ by TSE in the G1 females produced by the cross between P-1152 females and BQ16 males..	[[35, 38]]	[]	['TSE']	[]	PMC1976332.nxml
4018	(E, F) Incomplete TSE in the G1 females produced by the cross between P-1152 females and BC69 males.	[[18, 21]]	[]	['TSE']	[]	PMC1976332.nxml
4019	(F) For the quantification of TSE, the number of repressed egg chambers among the first five egg chambers of a given ovariole is assayed.	[[30, 33]]	[]	['TSE']	[]	PMC1976332.nxml
4020	We have thus tested whether TSE exhibits only a maternal effect (during one generation) or maternal inheritance over several generations as well.	[[28, 31]]	[]	['TSE']	[]	PMC1976332.nxml
4021	At each generation, the percentage of TSE was measured.	[[38, 41]]	[]	['TSE']	[]	PMC1976332.nxml
4022	Figure 2 shows that in the maternal lineage, strong TSE was detected in G1 (around 70%) and maintained over generations.	[[52, 55]]	[]	['TSE']	[]	PMC1976332.nxml
4023	By contrast, in G1 of the paternal lineage, the level of TSE was weak (around 10%), a result consistent with the maternal effect previously reported.	[[57, 60]]	[]	['TSE']	[]	PMC1976332.nxml
4024	However, the level of TSE in G2 is greater than in G1 in the paternal lineage, and in succeeding generations TSE gradually increases.	[[22, 25], [109, 112]]	[]	['TSE', 'TSE']	[]	PMC1976332.nxml
4025	In conclusion, TSE is characterized by maternal transmission that gets progressively reinforced over successive generations.	[[15, 18]]	[]	['TSE']	[]	PMC1976332.nxml
4026	Two kinds of G1 females were generated that carry the telomeric silencer P-1152 and the P-otu-lacZ transgene (P-Co1) used as a TSE target (mating schemes are shown with the complete genotypes on Figure S1).	[[127, 130]]	[]	['TSE']	[]	PMC1976332.nxml
4027	Because of the maternal effect of TSE, the first lineage (maternal lineage) corresponds to a TSE-positive context in G1, whereas the second (paternal lineage) corresponds to a TSE-negative context in G1.	[[34, 37], [93, 96], [176, 179]]	[]	['TSE', 'TSE', 'TSE']	[]	PMC1976332.nxml
4028	This (P-1152/ + ; P-Z-target/+) genotype was maintained over generations and TSE was measured at each generation.	[[77, 80]]	[]	['TSE']	[]	PMC1976332.nxml
4029	The evolution of TSE is shown in relation to succeeding generations.	[[17, 20]]	[]	['TSE']	[]	PMC1976332.nxml
