ID	text	acronyms	long-forms	acronyms-text	long-forms-text
336	46 5 THỬ NGHIỆM VÀ ĐÁNH GIÁ	[]	[]	[]	[]
337	13 Main Content : mô tả nội dung chính của Main Event ( M1 ) : Là sự kiện quan trọng	[]	[]	[]	[]
338	Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT ( 47 ) 47	[[60, 71]]	[]	['KSTN - CNTT']	[]
339	Trong khi VB cổ điển xấp xỉ phân phối hậu nghiệm bằng cách tối ưu hoá hàm lower bound của hàm log-complete data , còn gọi là ELBO như đề cập ở phần lý thuyết suy diễn biến phân :	[[10, 12], [125, 129]]	[]	['VB', 'ELBO']	[]
340	tập từ điển các character ta biểu diễn mỗi character thành một vector k chiều được khởi - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03	[[355, 364]]	[]	['CNTT – TT']	[]
341	( 𝑙 ) ⨀ là phép nhân Hadamard trên ma trận , 𝑠𝑡 ở đây là một ma trận kích thước 𝑀 × 𝐷 ( 𝑙 )	[]	[]	[]	[]
342	Ví dụ , đầu vào mạng CNN là một ảnh kích thước 28x28 tương ứng một ma trận có 28x28 giá trị và mỗi giá trị mỗi điểm ảnh là một ô trong ma trận . Trong một mạng ANN	[[21, 24], [160, 163]]	[]	['CNN', 'ANN']	[]
343	Thí nghiệm thứ 2 mà đồ án tốt nghiệp này triển khai liên quan đến tham số temperature . Đây là một tham số điều chỉnh trong hàm mất mát , bằng cách thay đổi tham số này trong cả mô hình SimCLR gốc và các mô hình LCL , thì nghiệm muốn	[[186, 192], [212, 215]]	[]	['SimCLR', 'LCL']	[]
344	Mạng tập trung phân cấp Natural Language Processing NLP	[[52, 55]]	[]	['NLP']	[]
345	của một một chuỗi , có đầu ra phụ thuộc vào những tính toán trước đó . Hình 2 là một mạng nơ-ron hồi quy RNN cơ bản . 5	[[105, 108]]	[[85, 104]]	['RNN']	['mạng nơ-ron hồi quy']
346	xỉ . Tồn tại một lớp rộng các thuật toán suy diễn xấp xỉ có thể sử dụng cho mô hình LDA , bao gồm xấp xỉ Laplace , suy diễn biến phân và lấy mẫu Makov chain	[[84, 87]]	[]	['LDA']	[]
347	TÀI LIỆU THAM KHẢO ............................................................................................ 43 PHỤ LỤC ..................................................................................................................... 46	[]	[]	[]	[]
348	được xét thêm . Kết quả ở hình 5 . 8 một lần nữa khẳng định VBD - CL tốt hơn HAT	[[60, 68], [77, 80]]	[]	['VBD - CL', 'HAT']	[]
349	( 29 ) Điểm F1 là trung bình điều hòa của precision và recall : F1 =	[]	[]	[]	[]
350	20 - Newsgroups ( 20NG ) , Ohsumed , R52 và R8 của Reuters , Movie Review ( MR ) :	[[76, 78]]	[]	['MR']	[]
351	được gắn trên đó , gọi là đoạn mồi . Sau đó các đoạn mRNA của đối tượng cần quan tâm sẽ được lấy ra , sử dụng enzyme phiên mã ngược để tái tạo lại các mạch DNA bổ sung	[[53, 57], [156, 159]]	[]	['mRNA', 'DNA']	[]
352	dùng với thuộc tính đó cao . Nếu ta gọi R ∈ RM ×N là ma trận lịch sử tương tác , Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT	[[144, 155]]	[]	['KSTN - CNTT']	[]
353	𝑖=1 PT 4.1 trong đó : R j , i là độ chính xác đánh giá trên tác vụ i sau khi	[[4, 6]]	[]	['PT']	[]
354	Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT . .	[[63, 74]]	[]	['KSTN - CNTT']	[]
355	trong đó ℽ ∈ ℝ và w ∈ ℝ2 là các tham số được cập nhật trong quá trình huấn luyện , dc ’ là chiều của vector đầu ra của ELMo . Cuối cùng , ta đưa hi qua một mạng feed forward	[[119, 123]]	[]	['ELMo']	[]
356	Variational Inference ( VI ) là một phương pháp suy diễn trong học máy cho phép ta xấp xỉ các hàm mật độ xác suất mà không dễ để tính toán . VI được sử dụng	[[24, 26], [141, 143]]	[]	['VI', 'VI']	[]
357	Factorization ( DMF ) . Với đầu vào là một ma trận xếp hạng rõ ràng không có đặc trưng tiềm ẩn , kiến trúc là tìm hiểu một không gian chiều thấp , tiềm ẩn phổ biến	[[16, 19]]	[]	['DMF']	[]
358	dùng và item ; k là số chiều của không gian thuộc tính ẩn . Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT 18	[[123, 134]]	[]	['KSTN - CNTT']	[]
359	∇ ΘAB log P ( s|smid , k ; ΘAB ) ] K k =1 Cập nhật tham số :	[]	[]	[]	[]
360	24 3 BÀI TOÁN HỆ GỢI Ý VỚI DỮ LIỆU HÀNH VI TIỀM ẨN VÀ RÕ	[]	[]	[]	[]
361	Email : phuc.vh173305@sis.hust.edu.vn Lớp : KHMT. 01 – K62 . Hệ đào tạo : Đại học chính quy	[[44, 48]]	[]	['KHMT']	[]
362	trong Hình 16 . Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT 37	[[79, 90]]	[]	['KSTN - CNTT']	[]
363	Giảng viên hướng dẫn PGS. TS. Thân Quang Khoát 2	[[21, 25], [26, 29]]	[]	['PGS.', 'TS.']	[]
364	CHƯƠNG 6 . KẾT LUẬN 6.1	[]	[]	[]	[]
365	tri thức tiên nghiệm nhúng của từ - Poisson Matrix Factorization using Word Embedding Prior ( PFEP ) . Tương tự với mô hình CTMP , ý tưởng xây dựng mô hình này trên cơ sở	[[94, 98], [124, 128]]	[]	['PFEP', 'CTMP']	[]
366	Do đây là phương pháp cuối cùng trong tổ hợp các bài trình bày hướng nghiên cứu SSL , nên bảng 6 sau đây chính là kết quả của việc huấn luyện lớp giữ nguyên các tham số của mạng encoder học được từ	[[80, 83]]	[]	['SSL']	[]
367	30 4 CÁC MÔ HÌNH ĐỀ XUẤT	[]	[]	[]	[]
368	PGS. TS. Thân Quang Khoát - - - - - - - - - - - - - - - Chữ ký GVHD	[[63, 67], [0, 4], [5, 8]]	[]	['GVHD', 'PGS.', 'TS.']	[]
369	tập con khác nhau . 1 . 9 Manifold Learning và thuật toán Local Linear Embedding ( LLE ) Locally Linear Embedding ( LLE ) là một thuật toán giảm chiều dữ liệu phi tuyến	[[83, 86], [116, 119]]	[]	['LLE', 'LLE']	[]
370	Chúng ta gọi đây là vấn đề vanishing variance . Điều này đồng nghĩa với việc mô Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT	[[140, 151]]	[]	['KSTN - CNTT']	[]
371	4 . 2 . 3 Kết quả cài đặt và so sánh với các nghiên cứu trước So sánh với các kết quả nghiên cứu gần đây cho thấy , kết quả trong bài nghiên cứu của em đạt kết quả tốt nhất trên cả PDTB - Lin và PDTB - Ji đối với 11 - way classification .	[[181, 185], [195, 199]]	[]	['PDTB', 'PDTB']	[]
372	Đại lượng KL này chính là đại lượng ràng buộc trong hướng tiếp cận dựa trên ràng buộc trọng số đã trình bày ở trên , với mục đích kiểm soát tính ổn định của các trọng số quan trọng và tính	[[10, 12]]	[]	['KL']	[]
373	4 CÁC MÔ HÌNH ĐỀ XUẤT Hình 12 : Mô hình ITE - user _ item _ pcat	[[40, 64]]	[]	['ITE - user _ item _ pcat']	[]
374	Khi đó chúng ta ước lượng biến ẩn β chính bằng kỳ vọng của phân phối Dirichlet với tham số λ trên , tức là : P	[]	[]	[]	[]
375	4 CÁC MÔ HÌNH ĐỀ XUẤT zone 1 . Kiến trúc của mô hình ITE - 3 ( thêm đầu vào zone so với ITE - 2 ) được	[[88, 95], [53, 60]]	[]	['ITE - 2', 'ITE - 3']	[]
376	Bảng 5 : Kết quả thử nghiệm ( F1 ) cho binary classification … … … … … … … … … … .. 36	[]	[]	[]	[]
377	đặc trưng và dự đoán bệnh Alzheimer . Xie và cộng sự ( 2018 ) [ 38 ] sử dụng ANN cùng	[[77, 80]]	[]	['ANN']	[]
378	sử dụng để vec-tơ hóa biểu diễn của các item khi nội dung các item ở dạng văn bản . Trong khuôn khổ đồ án , em sẽ không đi vào chi tiết mô hình LDA ,	[[144, 147]]	[]	['LDA']	[]
379	pháp đi theo hướng tiếp cận Bayesian là VCL và UCB . 3.2 Variational continual learning ( VCL )	[[40, 43], [47, 50], [90, 93]]	[]	['VCL', 'UCB', 'VCL']	[]
380	( các độ đo AUC , MRR , nDCG@ 5 và nDCG@ 10 sẽ được trình bày cụ thể ở chương 4 ) : 9	[[12, 15], [18, 21], [24, 28], [35, 39]]	[]	['AUC', 'MRR', 'nDCG', 'nDCG']	[]
381	= L ( q ) + KL ( q|| p ) ( 2 ) trong đó , chúng ta đang giả định tổng quát rằng các biến ẩn Z là biến ngẫu	[]	[]	[]	[]
382	V = M ( Arg1 , Arg2 ) trong đó M là mô hình encoder chứa toàn bộ ba module đã mô tả trên Arg1 , Arg2 là hai câu đầu vào ban đầu	[]	[]	[]	[]
383	hình 24 : ACD ca sử dụng sửa thông tin cá nhân 44	[[10, 13]]	[]	['ACD']	[]
384	2.3 . 1 Đồ thị 8 2 . 3 . 2 Graph Convolutional Networks ( GCN )	[[58, 61]]	[]	['GCN']	[]
385	Bên cạnh đó , khi so sánh và đánh giá độ chính xác giữa mô hình HAN với các mô hình khác ( được liệt kê ở phần tiếp theo ) , em sử dụng độ đo F1 . 4 . 2 . 4 Tinh chỉnh trên tập siêu tham số ( hyper parameters )	[[64, 67]]	[]	['HAN']	[]
386	HÀ NỘI , 06/2021 Phiếu giao nhiệm vụ đồ án tốt nghiệp 1 . Thông tin về sinh viên :	[]	[]	[]	[]
387	thể hiện bằng công thức sau : 𝐿 = − ∑ 𝑖∈𝑆	[]	[]	[]	[]
388	lưu thành các thư mục 2 - NTD chọn vào 1 thư mục bất kì , sẽ hiện ra danh sách các hồ sơ được lưu trong thư mục đó	[[26, 29]]	[]	['NTD']	[]
389	Tuy nhiên , ngoài những điều cải thiện được so với mô hình NRMS thì mô hình NAML vẫn chưa giải quyết được một số vấn đề đặt ra đối với mô hình NRMS đã nêu .	[[59, 63], [76, 80], [143, 147]]	[]	['NRMS', 'NAML', 'NRMS']	[]
390	𝐺𝑅𝑈 ( 𝑥𝑖𝑡 ) , 𝑡 ∈ [ 𝑇, 1 ] Với từ 𝑤𝑖𝑡 , ta xây dựng được một chuỗi mã hóa bằng cách ghép trạng thái ẩn tiến ℎ⃗⃗𝑖𝑡 với trạng thái ẩn lùi ℎ⃖⃗𝑖𝑡 .	[]	[]	[]	[]
391	) ( 35 ) trong đó LI , LE tương ứng là phần hàm lỗi của dữ liệu hành vi tiềm ẩn và hành	[]	[]	[]	[]
392	Tham số α được đặt là 0.1 . Bảng 3 . 1 : Điểm BLEU của các mô hình học đối ngẫu sử dụng mô hình Transformer , k là số mô hình ngôn ngữ sử dụng cho mỗi ngôn ngữ	[[46, 50]]	[]	['BLEU']	[]
393	thay đổi các siêu tham số sẽ ảnh hưởng như thế nào đến cả hai phương pháp này ( liệu việc thay đổi siêu tham số ảnh hưởng đến mô hình SimCLR gốc thì có ảnh hưởng đến phương pháp LCL hay không ) .	[[134, 140], [178, 181]]	[]	['SimCLR', 'LCL']	[]
394	vậy SVB là một trường hợp đặc biệt của HPP khi ρt = 1 ∀t . Khi đặt toàn bộ ρt cùng là một hằng số cố định trong khoảng ( 0, 1 ) thì HPP được gọi là SVB - PP	[[4, 7], [39, 42], [132, 135], [148, 156]]	[]	['SVB', 'HPP', 'HPP', 'SVB - PP']	[]
395	( Θ . T ( zi , Xi ) − A ( Θ ) ) Chúng ta có natural gradient của hàm F- ELBO trên toàn bộ dữ liệu { Xi } αi=1 là :	[[69, 76]]	[]	['F- ELBO']	[]
396	và negative mới , lúc này LCL sử dụng một hàm mất mát tương tự với InfoNCE . Xét một batch dữ liệu vào với N ảnh x1 , x2 , ... , xN . Gọi k là số view đang xét đến .	[[26, 29]]	[]	['LCL']	[]
397	ước P ( Y t ) , P ( Y t+1 ) lần lượt là phân phối không gian đầu ra của tác vụ t và t + 1 . Khi đó P ( Y t ) 6 = P ( Y t+1 ) trong kịch bản học từng tác vụ ; P ( Y t ) = P ( Y t+1 ) trong	[]	[]	[]	[]
398	chung giữa các tác vụ hơn . ALV khi đó cũng có tính chất này giống như phân tích trong [ 13 ] , nên đảm bảo được việc ràng buộc các tham số toàn cục trong miền tối	[[28, 31]]	[]	['ALV']	[]
399	gợi ý Neural Collaborative Filtering ( NCF ) . Sinh viên thực hiện : Bùi Văn Tài , 20143908 , K59 , KSCLC HTTT & TT	[[39, 42], [100, 105], [106, 110], [113, 115]]	[]	['NCF', 'KSCLC', 'HTTT', 'TT']	[]
400	1 . Tập các phép DA : • Các phép DA liên quan đến không gian : cắt ảnh , thay đổi kích thước của	[[17, 19], [33, 35]]	[]	['DA', 'DA']	[]
401	Mỗi chủ đề ẩn k ∈ { 1 , 2 , ... , K} lại là một phân phối xác xuất trên tất cả các từ của tập từ điển với kích thước V , ta biểu diễn phân phối này bởi một vector βk = ( βk1 , βk2 , ... , βkV ) ( còn gọi là topic distribution ), trong đó βkj là	[]	[]	[]	[]
402	𝑘=1 Thuật toán FCM cũng tương tự K-means , ngoại trừ việc ở bước xác định cụm cho các quan sát , ta cần tính xác suất 𝛾𝑛𝑘 theo công thức :	[[15, 18]]	[]	['FCM']	[]
403	DANH MỤC BẢNG 5.1 5.2	[]	[]	[]	[]
404	Thí nghiệm tiến hành so sánh việc tăng giảm hệ số C ảnh hưởng như thế nào đến kết quả và so sánh xem việc nới lỏng ràng buộc cho phép w âm thì kết quả có tốt hơn so với cách làm ban đầu không .	[]	[]	[]	[]
405	ALV cho UCL Như đã được trình bày trong 2 . 2 . 3 , quá trình suy diễn của UCL giống hệt so với VCL , điểm khác biệt là UCL tinh chỉnh lại đại lượng KL trong công thức hàm	[[0, 3], [8, 11], [75, 78], [96, 99], [120, 123], [149, 151]]	[]	['ALV', 'UCL', 'UCL', 'VCL', 'UCL', 'KL']	[]
406	tương ứng với từng bài toán . Trong bài toán gợi ý phim , phim là item ; trong Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT	[[142, 153]]	[]	['KSTN - CNTT']	[]
407	for k = 1 , . . . , K do Đặt điểm thưởng bởi mô hình ngôn ngữ của cho quan sát thứ k là r1 , k = LMB ( smid , k ) ;	[]	[]	[]	[]
408	lượng MI giữa X và Y nhưng cũng đồng thời làm cho biểu diễn ẩn tìm ra không có nhiều ý nghĩa .. Đấy chính là lí do mà trong các phương pháp huấn luyện mạng	[[6, 8]]	[]	['MI']	[]
409	đoán càng gần bounding box thực tế . Độ chính xác trung bình ( AP ) là phần diện tích phía dưới được tạo bởi đường cong Precision - Recall khi IoU > = 0.5.	[[63, 65], [143, 146]]	[[37, 60]]	['AP', 'IoU']	['Độ chính xác trung bình']
410	đã cho thấy số tác vụ có thể lên tới 50 tác vụ . Do các phương pháp sử dụng mạng BNN nên thực tế số lượng tham số cần học sẽ gấp đôi số lượng trọng số của mạng .	[[81, 84]]	[]	['BNN']	[]
411	Hình 12 : Tổng quan về SimCLR ( Nguồn [ Che+20 ] ) Tầm ảnh hưởng của các phép DA : Một trong những đóng góp lớn trong bài	[[23, 29], [78, 80]]	[]	['SimCLR', 'DA']	[]
412	∂L i đã tính được ∂W	[]	[]	[]	[]
413	. . . . 2 . 3 . 3 Phân tách ma trận tổng quát ( GMF - Generalized Matrix	[[48, 51]]	[[18, 45]]	['GMF']	['Phân tách ma trận tổng quát']
414	Latent Semantic Indexing ( LSI ) [ 6 ] và probabilistic Latent Semantic Indexing	[[27, 30]]	[]	['LSI']	[]
415	Multi Layer Perceptron ĐATN	[[23, 27]]	[]	['ĐATN']	[]
416	Mô hình dual learning trong [ 19 ] được cài đặt dựa trên mô hình dịch chuỗi - chuỗisử dụng RNN đồng thời sử dụng mô hình ngôn ngữ RNN . 40	[[91, 94], [130, 133]]	[]	['RNN', 'RNN']	[]
417	vec - tơ pu và qi . Có thể thấy rằng , về mặt bản chất mô hình MF giả sử các chiều trong không gian thuộc tính ẩn là độc lập với nhau và tổ hợp tuyến tính chúng	[[63, 65]]	[]	['MF']	[]
418	Với câu cần dịch là X = x1 , x2 , . . . , xm và câu dịch là Y = y1 , y2 , . . . , yn . Encoder sẽ kết nối X	[]	[]	[]	[]
419	hai mô hình còn lại . Ở cả hai độ đo HR @ 10 và NDCG @ 10 , nhìn chung hai mô hình ITE - item_ pcat và ITE - user_item_pcat đều có kết quả cao hơn	[[37, 39], [48, 52], [83, 99], [103, 123]]	[]	['HR', 'NDCG', 'ITE - item_ pcat', 'ITE - user_item_pcat']	[]
420	Giải thuật tối ưu cho UCL cũng tương tự như VCL ( Hình 2. 3 ) nhưng sử dụng hàm lỗi được biểu diễn trong công thức PT 2.21 để tối ưu các tham số . 15	[[22, 25], [44, 47], [115, 117]]	[]	['UCL', 'VCL', 'PT']	[]
421	GMM ( đề xuất ) Số nhóm	[[0, 3]]	[]	['GMM']	[]
422	trọng số , UCL sử dụng tính không chắc chắn để xác định một nút trong các tầng mạng có quan trọng hay không . Để giảm số lượng tham số UCL sử dụng chung	[[11, 14], [135, 138]]	[]	['UCL', 'UCL']	[]
423	Tại thời điểm t ≥ 1 , thu được dữ liệu của t minibatches D1 , D2 , ... , Dt . • Giả sử khi minibatch Dt đến , đã học được mô hình dự đoán M t−1 , khi đó	[]	[]	[]	[]
424	Nén mạng được tiến hành sau khi quá trình tối ưu kết thúc . Tương tự việc sử dụng α để tính tỉ lệ drop trong VD , VBD sử dụng tỉ lệ tín hiệu trên nhiễu ( Signal to noise ,	[[109, 111], [114, 117]]	[]	['VD', 'VBD']	[]
425	trên một tập dữ liệu chuẩn , thực tế để đánh giá được tốt nhất các mô hình , tạo điều kiện thuận lợi cho việc nghiên cứu trong lĩnh vực gợi ý tin tức . Tập dữ liệu MIND thu thập khoảng 160 nghìn bài báo tiếng Anh và hơn 15 triệu	[[164, 168]]	[]	['MIND']	[]
426	𝐸𝑞𝑡( θ ) log 𝑝( 𝑦𝑡𝑖 | 𝑥𝑡𝑖 , θ ) ≈ ∑𝐾𝑘=1 log 𝑝( 𝑦𝑡𝑖 | 𝑥𝑡𝑖 , 𝜃 𝑘 ) trong đó 𝜃 𝑘 = 𝜇𝑡 + 𝜎𝑡 ⨀ 𝜖 𝑘 với 𝐾 𝜖 𝑘 là một biến ngẫu nhiên được lấy mẫu từ phân phối Gauss đơn vị 𝑁 ( 0,1 ) và	[]	[]	[]	[]
427	| 𝐷𝐴 ) . Từ đó ta có log 𝑝 ( 𝜃 |𝐷𝐴 ) ≈ − ( 𝜃 − 𝜃𝐴 ) 𝑑𝑖𝑎 ( 𝐹 ) ( 𝜃 −	[]	[]	[]	[]
428	Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT 47	[[63, 74]]	[]	['KSTN - CNTT']	[]
429	Trong các phương pháp tiếp cận theo suy diễn VI , công thức PT 2 . 3 yêu cầu phải tính toán hai đại lượng là lô -ga-rít của khả năng xảy ra và KL . Trong nhiều	[[45, 47], [60, 62], [143, 145]]	[]	['VI', 'PT', 'KL']	[]
430	Giáo viên hướng dẫn : PGS. TS. Đỗ Phan Thuận HÀ NỘI Ngày 30 tháng 5 năm 2019	[[22, 26], [27, 30]]	[]	['PGS.', 'TS.']	[]
431	• KNN : K - nearest neighbor s Đồ án tốt nghiệp 5	[[2, 5]]	[]	['KNN']	[]
432	được lý giải như sau : việc tối đa hóa ELBO bao gồm việc tối thiểu hóa KL - một hàm số tỉ lệ nghịch với αkd . Như vậy quá trình huấn luyện sẽ có xu hướng làm tăng	[[39, 43], [71, 73]]	[]	['ELBO', 'KL']	[]
433	Nhìn chung , bất kì một phương pháp SSL nào cũng sẽ gồm 2 bước : Bước 1 giải quyết một pretext task được định nghĩa từ trước và bước 2 đánh giá xem biểu diễn	[[36, 39]]	[]	['SSL']	[]
434	ngữ và các thư viện sau : STT Tên Phiên bản	[[26, 29]]	[]	['STT']	[]
435	k - NN : k = 7 Naïve Bayes : không có . 43	[]	[]	[]	[]
436	trước , với tư tưởng kết hợp manifold learning vào các phương pháp trong hướng nghiên cứu CL hiện tại , đây là một cách làm mà chưa có nơi nào trên thế giới đã Đồ án tốt nghiệp	[[90, 92]]	[]	['CL']	[]
437	NGÀNH CÔNG NGHỆ THÔNG TIN TÊN ĐỀ TÀI PHÂN LOẠI CẢM XÚC VĂN BẢN TIẾNG VIỆT	[]	[]	[]	[]
438	Đồng thời có điểm khác biệt ở tầng học chú ý đối với User Encoder so với mô hình NRMS . Có thể thấy , kết quả mô hình NAML so với mô hình NRMS là tốt hơn , do khai	[[81, 85], [118, 122], [138, 142]]	[]	['NRMS', 'NAML', 'NRMS']	[]
439	ThS. Ngô Văn Linh TRƯỜNG ĐẠI HỌC BÁCH KHOA HÀ NỘI VIỆN CÔNG NGHỆ THÔNG TIN VÀ TRUYỀN THÔNG	[[0, 4]]	[]	['ThS.']	[]
440	3 - NTD xác nhận chọn xóa bài đăng . Các bước thay Không thế	[[4, 7]]	[]	['NTD']	[]
441	Với ba mô hình ITE- onehot , ITE- item_ pcat , ITE- user_item_ pcat cũng như hai mô hình MTMF , NMTR , em sẽ xác định trước lr , η và batch - size trên hai Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT	[[219, 230], [15, 26], [29, 44], [47, 67], [89, 93], [96, 100]]	[]	['KSTN - CNTT', 'ITE- onehot', 'ITE- item_ pcat', 'ITE- user_item_ pcat', 'MTMF', 'NMTR']	[]
442	Convolutional Neural Network Convolutional Neural Network ( CNN ) là một trong những mô hình học sâu tiên tiến , được sử dụng để xây dựng trong các hệ thống thông minh với độ chính	[[60, 63]]	[]	['CNN']	[]
443	Đây chính là tư tưởng chung của VI . Cụ thể , để xấp xỉ được hai phân phối , VI tối thiểu hóa khoảng cách KL ( KL	[[32, 34], [77, 79], [106, 108], [111, 113]]	[]	['VI', 'VI', 'KL', 'KL']	[]
444	RÀNG ( IMPLICIT , EXPLICIT BEHAVIOR ) việc phản ánh sở thích hay mối quan tâm của người dùng , nhưng cũng có thể ngầm định rằng mức độ tin cậy của các loại hành vi tương ứng với thứ tự của	[]	[]	[]	[]
445	Kết quả mô hình NAML được so sánh với các mô hình Deep Learning khác dựa trên các độ đo : AUC , MRR , nDCG@ 5 và nDCG@ 10 ( các độ đo này sẽ được trình bày cụ thể ở chương 4 ) :	[[16, 20], [90, 93], [96, 99], [102, 106], [113, 117]]	[]	['NAML', 'AUC', 'MRR', 'nDCG', 'nDCG']	[]
446	thống là sẽ áp dụng mô hình phát hiện đối tượng ( YOLOv5 ) để phát hiện nhân viên , khách hàng và thuật toán theo dõi đối tượng ( SORT ) để theo dõi đối tượng . Sau khi	[[130, 134]]	[]	['SORT']	[]
447	Nguyên nhân là do tác vụ B tương tác với tập đặc trưng này một cách khó khăn hơn . Nhưng với MTL , khi hai tác vụ A và B được học cùng nhau thì	[[93, 96]]	[]	['MTL']	[]
448	hưởng đến tính chính xác của chương trình . Thư viện pyvi có độ chính xác F1 cho tách từ tiếng Việt là 0.978637686 Em sử dụng pyvi để tiến hành thực hiện tách từ trong phần tiền xử lý dữ liệu .	[]	[]	[]	[]
449	Ta xét hướng tiếp cận này trên một bộ dữ liệu 𝐷 . Mục tiêu là học ra một mô hình với bộ tham số 𝜃 để có thể đưa ra kết quả suy diễn từ dữ liệu này hay giá trị	[]	[]	[]	[]
450	MỘT MÔ HÌNH HỌC SÂU CHO BÀI TOÁN NHẬN DẠNG QUAN HỆ ẨN GIỮA HAI CÂU	[]	[]	[]	[]
451	HAC ( đề xuất ) N/A 277	[[0, 3]]	[]	['HAC']	[]
452	2 PT 2.20 Tổng hợp lại từ PT 2.18 , PT 2. 19 và PT 2. 20 ta thu được hàm lỗi sử dụng cho	[[2, 4], [26, 28], [36, 38], [48, 50]]	[]	['PT', 'PT', 'PT', 'PT']	[]
453	Ngữ cảnh của các từ trong câu có ý nghĩa trong việc biểu diễn câu . Vì thế , tầng CNN sẽ học biểu	[[82, 85]]	[]	['CNN']	[]
454	Hình 25 : Kết quả khi thay đổi tham số temperature Ta thấy , khi thay đổi temperature = 0.1 lên 0.5 , mặc dù lúc đầu kết quả có vẻ khác nhau song khi hội tụ , các mô hình LCL và SimCLR với temperature = 0.5 đều	[[171, 174], [178, 184]]	[]	['LCL', 'SimCLR']	[]
455	Lời đầu tiên , tôi xin bày tỏ lòng biết ơn sâu sắc tới thầy hướng dẫn PGS. TS. Thân Quang Khoát giảng viên tại bộ môn Hệ thống Thông tin - Viện Công nghệ thông tin và truyền thông - Trường Đại học Bách khoa Hà Nội đã định hướng tận tâm	[[70, 74], [75, 78]]	[]	['PGS.', 'TS.']	[]
456	Số hệ số khác 0 LGL	[[16, 19]]	[]	['LGL']	[]
457	trận . Tuy nhiên rank ( H ) = rank ( U V T ) ≤ min ( rank ( U ) , rank ( V T ) ) ≤ k	[]	[]	[]	[]
458	Sinh viên thực hiện : Phan Tuấn Anh - 20150157 Bayesian Neural Net ( BNN ) Mô hình mạng nơ ron như đã đề cập ở trên còn được gọi là deterministic neural network , có	[[69, 72]]	[]	['BNN']	[]
459	Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT 15 2 KIẾN THỨC CƠ SỞ	[[63, 74]]	[]	['KSTN - CNTT']	[]
460	CHƯƠNG 1 . GIỚI THIỆU ĐỀ TÀI 1 . 1 Đặt vấn đề	[]	[]	[]	[]
461	item cùng loại với nhau . Hình 11 : Mô hình ITE - item _ pcat Công thức biểu diễn và hàm mục tiêu cho các mô hình ITE được đề xuất sau	[[114, 117], [44, 61]]	[]	['ITE', 'ITE - item _ pcat']	[]
462	với khoảng cách càng lớn dần thì RNN bắt đầu không thể nhớ và học được nữa ( hiện tượng vanishing gradient ) [ 4 ] . Từ đó Long short term memory ( LSTM ) ra đời để giải quyết vấn đề này .	[[148, 152]]	[]	['LSTM']	[]
463	Bảng 2 . 1 Kết quả mô hình NRMS Kết quả mô hình NRMS cho thấy các độ đo tốt hơn các mô hình Deep Learning khác , các độ đo cao hơn mô hình tốt nhất trước đó 2 % trên độ đo nDCG @ 5 và	[[27, 31], [48, 52], [172, 176]]	[]	['NRMS', 'NRMS', 'nDCG']	[]
464	cũng đã phân tích rõ lý thuyết của các phương pháp cơ sở để lập luận những vấn đề trên , trong đó SVB không có cơ chế cân bằng thông tin và gặp phải vấn đề vanishing variance khi nhận được lượng dữ liệu đủ lớn , SVB - PP khắc	[[98, 101], [212, 220]]	[]	['SVB', 'SVB - PP']	[]
465	𝑝 ( 𝜃 | 𝐷 ) – xác suất có điều kiện của 𝜃 khi biết dữ liệu D . Công thức được khai triển theo suy diễn Bayes sau khi được lô-ga-rít hóa :	[]	[]	[]	[]
466	Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 45 PHỤ LỤC	[[61, 70]]	[]	['CNTT – TT']	[]
467	Nhiều trường hợp các User không tương tác đủ số lượng bài Shortterm sẽ được thêm các giá trị padding 0 để thuận lợi cho quá trình tính toán . Mô hình LSTUR được đánh giá trên tập MIND và cho kết quả như sau : Methords	[[150, 155], [179, 183]]	[]	['LSTUR', 'MIND']	[]
468	Bên cạnh đó , mẫu số của ( 2.4 ) là p ( X ) hoàn toàn không phụ thuộc vào θ . Do đó , ta có ( 2.4 ) được viết lại thành :	[]	[]	[]	[]
